# iter energy acceptance cpu_seconds
0 0.500598485049 0.99925 0.441112417
1 0.508806057236 0.99939 0.439715905
2 0.500901759631 0.99932 0.439865737
3 0.502457831823 0.99934 0.437651198
4 0.501298503354 0.99943 0.444305914
5 0.504289253706 0.99937 0.438618549
6 0.500787756461 0.99931 0.441758151
7 0.500029333564 0.99933 0.436236826
8 0.500519725213 0.9993 0.446814635
9 0.501129113167 0.99928 0.439058936
10 0.504539914555 0.99936 0.442537821
11 0.501502302918 0.99937 0.437830317
12 0.500190762871 0.99938 0.44037328
13 0.499663886942 0.99927 0.436861023
14 0.50262480692 0.99938 0.43979616
15 0.501607344485 0.99929 0.439697776
16 0.502268370761 0.99935 0.436684689
17 0.49935351783 0.99938 0.435031187
18 0.500201781732 0.9993 0.437846476
19 0.500335071139 0.99922 0.444405334
20 0.500545528562 0.9994 0.525433723
21 0.500192989453 0.99938 0.460100615
22 0.50078359109 0.99918 0.633377712
23 0.500800809197 0.99949 0.50892305
24 0.500295637958 0.99933 0.455897736
25 0.50001924568 0.99941 0.442327714
26 0.500448444969 0.99938 0.449154783
27 0.500016400739 0.99946 0.46328882
28 0.500855087502 0.9994 0.579044212
29 0.501031962855 0.99925 0.474786747
30 0.500278910451 0.99928 0.467366045
31 0.500031001784 0.99929 0.482696924
32 0.500147837218 0.99943 0.465892135
33 0.50017991425 0.99946 0.446461649
34 0.50091837866 0.9994 0.450924756
35 0.500572542617 0.99933 0.445646304
36 0.499853040707 0.99947 0.447502113
37 0.50011120216 0.99928 0.447408381
38 0.50011257794 0.99937 0.445793307
39 0.500079123476 0.99941 0.441591962
40 0.499638617073 0.99918 0.451550235
41 0.499753502322 0.99933 0.44426183
42 0.500031645762 0.99933 0.440724991
43 0.499968362447 0.99921 0.442348228
44 0.49987000687 0.99925 0.442002218
45 0.500197563092 0.99943 0.440634697
46 0.499866127806 0.99942 0.440156634
47 0.500266571917 0.99939 0.443075652
48 0.500060111698 0.99934 0.441400654
49 0.499952464376 0.9993 0.479368064
50 0.500017344051 0.99929 0.475505937
51 0.499936925336 0.9994 0.471093476
52 0.499903256004 0.99949 0.461558334
53 0.499815540462 0.99923 0.453676746
54 0.499950382227 0.9995 0.442012023
55 0.50000932992 0.99907 0.471024018
56 0.499982821367 0.99944 0.46016871
57 0.499972152448 0.99945 0.456793752
58 0.499898816248 0.99941 0.473302045
59 0.500018626596 0.99925 0.439982391
60 0.500048208306 0.99924 0.449362025
61 0.499993364654 0.99933 0.448184839
62 0.500043832807 0.99955 0.436568183
63 0.50000417627 0.99952 0.438260659
64 0.500035221825 0.99923 0.444596458
65 0.499987810529 0.99934 0.440591378
66 0.500009288034 0.99926 0.43800619
67 0.500005016755 0.99943 0.44884781
68 0.499988047231 0.99928 0.43752926
69 0.50006606673 0.99944 0.442514774
70 0.500049973829 0.99938 0.438187892
71 0.500007404104 0.99938 0.490787706
72 0.499988134212 0.99947 0.512159374
73 0.500021869601 0.99929 0.461762701
74 0.499941645082 0.99953 0.457934449
75 0.49998763742 0.99938 0.445720525
76 0.499986204202 0.99935 0.456598065
77 0.500051146482 0.99946 0.437467239
78 0.499999078124 0.9993 0.450379677
79 0.500028931815 0.99953 0.448140486
80 0.500023601238 0.99935 0.59529794
81 0.499959271747 0.99937 0.572929025
82 0.499994799542 0.99928 0.497483097
83 0.499999042772 0.99936 0.497339507
84 0.499963496004 0.99937 0.459135923
85 0.500021384258 0.99946 0.578147195
86 0.499971451417 0.99939 0.453533997
87 0.499981057612 0.99932 0.461594491
88 0.500008009415 0.99939 0.495590667
89 0.500007191663 0.99921 0.594017866
90 0.499973774616 0.99935 0.456811098
91 0.500028404002 0.99928 0.526773538
92 0.499985624616 0.99933 0.674208615
93 0.499997587258 0.99937 0.642217745
94 0.499999517736 0.99942 0.553291556
95 0.500005402914 0.99942 0.643939749
96 0.500002181835 0.99939 0.579845187
97 0.500022202721 0.99928 0.536549387
98 0.500000972006 0.99931 0.547945704
99 0.499998199822 0.9993 0.458320188
