# iter energy acceptance cpu_seconds
0 3.27706502979 0.99877 0.789075299
1 3.23956876271 0.99905 0.734232296
2 3.23754583237 0.99903 0.744336725
3 3.28292449979 0.99914 0.736560182
4 3.2181428345 0.99904 0.755249178
5 3.27164771099 0.99911 0.733683124
6 3.20358962387 0.99908 0.743818574
7 3.23941134267 0.99897 0.791308572
8 3.26042704545 0.99918 0.93963826
9 3.23286065178 0.99915 0.831081374
10 3.23621870829 0.99902 0.802114088
11 3.25048887458 0.99899 0.832674376
12 3.20471685177 0.99912 0.793399043
13 3.20941247609 0.99912 0.803476844
14 3.22391633996 0.99917 0.800803566
15 3.20918681308 0.99891 0.84428206
16 3.21827316827 0.99895 0.813372892
17 3.18870108778 0.99891 0.787065765
18 3.27222589122 0.99916 0.790628739
19 3.22530694551 0.99914 0.747999911
20 3.20147589072 0.99895 0.796844238
21 3.21633531908 0.999 0.793472938
22 3.22761231819 0.99881 0.831511865
23 3.50127615917 0.99911 0.743564002
24 3.26638301029 0.99903 0.910439015
25 3.24251243594 0.99909 0.867020704
26 3.24158194793 0.99912 0.817765136
27 3.20466315651 0.99897 0.917139897
28 3.23140076237 0.99919 0.754768594
29 3.17753641837 0.99882 0.744521519
30 3.1886688968 0.99898 0.823008263
31 3.22547090087 0.99904 0.784033216
32 3.21038405308 0.999 2.484906399
33 3.22294147724 0.99889 0.764970301
34 3.18827423756 0.99919 0.769578568
35 3.21688818189 0.99897 0.82456494
36 3.22052778098 0.99916 0.773035714
37 3.22207445215 0.99903 0.877861392
38 3.1788852048 0.99915 0.791851529
39 3.18180493096 0.99908 0.763268464
40 3.18657684248 0.99915 0.769619891
41 3.1921675546 0.99919 0.777588749
42 3.17018683453 0.99894 0.775725122
43 3.24384540292 0.99908 0.788921395
44 3.18090605565 0.99909 0.784705608
45 3.11478215284 0.99917 0.766212941
46 3.18015536421 0.99911 0.770016777
47 3.19632965134 0.9993 0.757361455
48 3.18506719383 0.99921 0.760523689
49 3.18083189708 0.99922 0.821937324
50 3.15976987933 0.99907 0.761473834
51 3.18094049044 0.99921 0.77017643
52 3.17049850304 0.99926 0.757236967
53 3.19064205204 0.99917 0.760140382
54 3.18416199559 0.99917 0.76312264
55 3.17162445104 0.99921 0.824018206
56 3.1528208319 0.99928 0.911024359
57 3.12262433699 0.99924 0.751143941
58 3.18437469686 0.99926 0.753705158
59 3.16388867238 0.99909 0.746807889
60 3.188093073 0.99912 0.755457764
61 3.18726475806 0.99928 0.862717492
62 3.1629996277 0.99918 0.788843436
63 3.16302496354 0.99908 0.844785323
64 3.13019360425 0.99921 0.781520424
65 3.1557651469 0.99923 0.765091411
66 3.14991919872 0.99898 0.753495605
67 3.19825625982 0.99902 0.743324288
68 3.15546710147 0.99924 0.793171377
69 3.1519423998 0.99914 0.758230295
70 3.15301392132 0.99922 0.766562935
71 3.14481584359 0.9992 0.769657763
72 3.13804219143 0.99906 2.522227855
73 3.13931132078 0.99918 0.789998323
74 3.16089873795 0.99911 0.867815965
75 3.16586929561 0.99896 0.759166373
76 3.15218459297 0.99907 0.748810513
77 3.1817729479 0.99908 0.775842376
78 3.15826060995 0.99919 0.790074507
79 3.18906703486 0.99909 0.770600846
80 3.15469803538 0.99917 0.723001146
81 3.15706831788 0.99913 0.756435864
82 3.19427552114 0.99901 0.759568108
83 3.14213228719 0.9991 0.832344191
84 3.18742472942 0.9992 0.797041589
85 3.18137009152 0.9991 0.745955093
86 3.20301268789 0.99898 0.732495843
87 3.18542537899 0.99918 0.748879656
88 3.12957263432 0.99928 0.795207849
89 3.13953572361 0.99905 0.774117564
90 3.14154346274 0.99898 0.758737561
91 3.15643250772 0.99911 0.755163808
92 3.10101474933 0.99903 0.731223365
93 3.1627752891 0.9992 0.728160337
94 3.16581036541 0.99915 0.847665018
95 3.15821485649 0.99916 0.817644188
96 3.19159090084 0.9992 0.743163337
97 3.12956115679 0.99905 0.832471005
98 3.1874127884 0.99919 0.767384011
99 3.17620700309 0.99908 0.754898774
