# iter energy acceptance cpu_seconds
0 3.25176416879 0.99896 0.631094713
1 3.28741793211 0.99893 0.618275905
2 3.23048631329 0.9991 0.615505059
3 3.25551036206 0.99892 0.674509006
4 3.24183889193 0.99899 0.682941329
5 3.2606572209 0.99906 0.691067035
6 3.23149941598 0.99903 0.699998808
7 3.28630016735 0.99899 0.74778876
8 3.25429939472 0.99898 0.63561276
9 3.23552353406 0.99912 0.689904137
10 3.23012760336 0.99918 0.640670112
11 3.22145557729 0.999 0.62550591
12 3.2252641402 0.999 0.621584208
13 3.21176812188 0.99881 0.620871751
14 3.2182618684 0.999 0.621070161
15 3.23152584728 0.99911 0.623558992
16 3.2527377143 0.99896 1.024497341
17 3.17620908947 0.99884 0.887517675
18 3.19641432636 0.99895 0.933093639
19 3.18136969149 0.99906 0.803076082
20 3.2280249454 0.99898 0.823066378
21 3.25272919828 0.99888 0.80775626
22 3.21076881886 0.9988 0.895574551
23 3.24654851324 0.99905 0.884602498
24 3.24403299563 0.99912 0.860880982
25 3.23899032445 0.99896 0.859125447
26 3.21496660554 0.99919 0.815619144
27 3.26302371126 0.99915 0.822918429
28 3.18257884278 0.99904 0.856320652
29 3.20079746261 0.99898 1.014436618
30 3.23455502021 0.99896 1.201285286
31 3.22396248732 0.99899 0.97742613
32 3.22357541743 0.99898 1.044191019
33 3.23016896014 0.99899 1.044103477
34 3.19899155804 0.99923 1.088266638
35 3.2211955227 0.99908 0.872590359
36 3.17037479201 0.99902 0.895789561
37 3.16687252953 0.99907 1.10790098
38 3.20405380855 0.99924 1.090124076
39 3.20409042558 0.99926 1.185638553
40 3.18976924242 0.99903 1.491231745
41 3.20660947452 0.99909 1.12100867
42 3.21478804338 0.99907 1.043820554
43 3.21017795872 0.99917 0.89398879
44 3.14052432103 0.99922 1.09816429
45 3.16366475468 0.99906 1.083743835
46 3.12662236598 0.99916 1.610529804
47 3.16783634862 0.99925 1.013606135
48 3.14428194345 0.99927 0.94608304
49 3.17737371964 0.99906 1.031125953
50 3.16758063865 0.99919 0.894012628
51 3.14194154807 0.99908 1.009068621
52 3.19178149394 0.99922 0.87893809
53 3.14555024775 0.9992 0.871823896
54 3.15896443718 0.99909 0.97063282
55 3.15707574308 0.99916 0.918425554
56 3.16236417523 0.9991 0.902130392
57 3.15139375622 0.99917 1.00465766
58 3.15020986975 0.99936 0.955482299
59 3.14078197418 0.99907 0.895494042
60 3.14049594086 0.99904 0.841222055
61 3.20610828473 0.99933 0.849231846
62 3.16803236534 0.99913 0.835471925
63 3.1749810352 0.99903 0.833319789
64 3.14254135462 0.99909 0.828951725
65 3.16130222637 0.99927 0.851708344
66 3.13904405105 0.99904 0.822972441
67 3.14019886355 0.99899 0.882593157
68 3.1637425401 0.99921 0.888063284
69 3.14556275476 0.99906 0.864266268
70 3.12338175191 0.99924 0.850029919
71 3.15683511261 0.99914 0.855414085
72 3.15444041952 0.9991 0.85320636
73 3.13426382981 0.99932 0.842567744
74 3.15492704842 0.99923 0.839460263
75 3.15912296841 0.9992 0.821728431
76 3.15649590105 0.99918 0.842188346
77 3.13125839346 0.99917 0.831247459
78 3.16075619519 0.99907 0.836139724
79 3.15191782407 0.99924 0.822061476
80 3.14035263142 0.9992 0.82603151
81 3.13323682955 0.99918 0.829419817
82 3.13377064585 0.99916 0.847321232
83 3.16805412229 0.99926 0.84052438
84 3.13817462562 0.9992 0.837678201
85 3.18121570285 0.99928 0.814548585
86 3.15497174302 0.99919 0.829507891
87 3.13729879867 0.99919 0.826654807
88 3.1550859343 0.99916 0.824163893
89 3.13808027907 0.99923 0.83830587
90 3.15595604645 0.99903 0.828778355
91 3.16170634356 0.99919 0.833900087
92 3.11270586028 0.99907 0.832653372
93 3.11703176864 0.99913 0.881514122
94 3.1589296506 0.99907 0.9454876
95 3.16379391301 0.99915 0.857807395
96 3.15151327083 0.99918 0.843851309
97 3.15497735225 0.99901 0.852720112
98 3.16752503226 0.99909 0.831955159
99 3.16730677549 0.99927 0.854366157
