# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   3.5443301981e-01,   4.3495153110e+00,   9.3250000000e-01
   1.8569135464e-01,   4.2499633520e+00,   9.3220000000e-01
   3.5361756804e-01,   4.1281185540e+00,   9.2320000000e-01
   2.5222942266e-01,   4.1007938190e+00,   9.3420000000e-01
   1.2053954992e-01,   4.1769568180e+00,   9.3250000000e-01
   2.8751119157e-01,   4.1270751520e+00,   9.3260000000e-01
   2.5221462487e-01,   4.0958188100e+00,   9.3100000000e-01
   2.2950455418e-01,   4.4425429920e+00,   9.2980000000e-01
   3.4443037376e-01,   4.4466810180e+00,   9.2990000000e-01
   1.9177231668e-01,   4.1235879180e+00,   9.3430000000e-01
   1.8915575002e-01,   4.1339298240e+00,   9.3150000000e-01
   2.6265980674e-01,   4.0717574700e+00,   9.3330000000e-01
   3.1950281503e-01,   4.1325841540e+00,   9.3470000000e-01
   1.3931246499e-01,   4.1549794920e+00,   9.3650000000e-01
   1.6868285391e-01,   4.1067900630e+00,   9.3590000000e-01
   2.6612103593e-01,   4.3294206820e+00,   9.3660000000e-01
   2.3063689607e-01,   4.1698713200e+00,   9.2550000000e-01
   6.2353456320e-02,   4.2044366260e+00,   9.3430000000e-01
   2.0134023999e-01,   4.0875564000e+00,   9.3260000000e-01
   3.7957971521e-01,   4.1104946810e+00,   9.2830000000e-01
   2.2805811229e-01,   4.4970458200e+00,   9.3550000000e-01
   2.4307176033e-01,   4.3484879710e+00,   9.3140000000e-01
   3.9790587203e-01,   4.1033775350e+00,   9.2500000000e-01
   1.9511569182e-02,   4.2958980050e+00,   9.3040000000e-01
   3.9842389158e-01,   4.2131861450e+00,   9.2940000000e-01
   3.7238860172e-01,   4.0917577770e+00,   9.2650000000e-01
   2.6719374003e-01,   4.1582686480e+00,   9.2890000000e-01
   1.0621430664e-01,   4.2954072890e+00,   9.3300000000e-01
   2.7849311998e-01,   4.1010887170e+00,   9.3170000000e-01
   2.1075739775e-01,   4.1056176590e+00,   9.3390000000e-01
   2.1768016893e-01,   4.1193620580e+00,   9.3260000000e-01
   3.6453573311e-01,   4.1515794190e+00,   9.3550000000e-01
   2.7711211450e-01,   4.1146434040e+00,   9.3390000000e-01
   3.1199553431e-01,   4.1030405730e+00,   9.3190000000e-01
   2.9567493459e-01,   4.2314105200e+00,   9.2900000000e-01
   1.7135961929e-01,   4.7730112470e+00,   9.3220000000e-01
   3.4891501979e-01,   4.0869406150e+00,   9.3350000000e-01
   1.5969269145e-01,   4.1084215510e+00,   9.3130000000e-01
   2.6865023715e-01,   4.1082800900e+00,   9.3440000000e-01
   3.3156922819e-01,   4.1522620510e+00,   9.3030000000e-01
   1.9794278195e-01,   4.1613085930e+00,   9.3390000000e-01
   3.3748627678e-01,   4.5749539400e+00,   9.2970000000e-01
   2.9694365791e-01,   4.0914937270e+00,   9.2850000000e-01
   1.2561711884e-01,   4.1149579980e+00,   9.3170000000e-01
   1.2096499866e-01,   4.1504654490e+00,   9.3860000000e-01
   1.6962701571e-01,   4.1022088040e+00,   9.3060000000e-01
   1.1643253429e-01,   4.1187400790e+00,   9.3240000000e-01
   2.5263605568e-01,   4.1145026930e+00,   9.3050000000e-01
   2.1497081886e-01,   4.1212265440e+00,   9.3230000000e-01
   2.5479139027e-01,   4.1182813000e+00,   9.3260000000e-01
   3.2249067923e-01,   4.1087719050e+00,   9.3270000000e-01
   3.4547069140e-01,   4.0875154570e+00,   9.3190000000e-01
   3.8470381457e-01,   4.0896307460e+00,   9.2510000000e-01
   3.1795215704e-01,   4.0546661980e+00,   9.2960000000e-01
   1.3367913805e-01,   4.0889607240e+00,   9.2880000000e-01
   2.6106660436e-01,   4.1698056820e+00,   9.3090000000e-01
   2.5833898937e-01,   4.1952976680e+00,   9.3110000000e-01
   3.3979366012e-01,   4.0565156710e+00,   9.3270000000e-01
   2.9711470494e-01,   4.0654593910e+00,   9.3520000000e-01
   3.1568726233e-01,   4.1282993890e+00,   9.3550000000e-01
   3.5534322439e-01,   4.1379071890e+00,   9.3080000000e-01
   2.5705940172e-01,   4.0796690490e+00,   9.2870000000e-01
   2.2179943820e-01,   4.7201646740e+00,   9.3120000000e-01
   2.7542949476e-01,   4.1392731890e+00,   9.2860000000e-01
   3.5155868368e-01,   4.1028308500e+00,   9.3430000000e-01
   3.8284009048e-01,   4.1438468870e+00,   9.3460000000e-01
   2.1037352266e-01,   4.6979718570e+00,   9.3600000000e-01
   3.6449204350e-01,   4.0782240540e+00,   9.3570000000e-01
   2.8898639885e-01,   4.0751024940e+00,   9.3080000000e-01
   1.8233542261e-01,   4.1668941600e+00,   9.3340000000e-01
   2.5625015608e-01,   4.2610920490e+00,   9.2910000000e-01
   3.7884507892e-01,   4.0885561850e+00,   9.3490000000e-01
   3.9359335451e-01,   4.0894692560e+00,   9.2980000000e-01
   2.1038771674e-01,   4.1114369810e+00,   9.2950000000e-01
   1.7452062760e-01,   4.0948360510e+00,   9.3290000000e-01
   3.3942228299e-01,   4.0770183410e+00,   9.3270000000e-01
   3.5290514724e-01,   4.2800249230e+00,   9.3150000000e-01
   2.3923962986e-01,   4.1304901620e+00,   9.3340000000e-01
   3.1258136360e-01,   4.1466695820e+00,   9.3380000000e-01
   2.0497173749e-01,   4.1735313950e+00,   9.2850000000e-01
   2.6369151003e-01,   4.1057902470e+00,   9.3100000000e-01
   2.1027084336e-01,   4.0999426390e+00,   9.3620000000e-01
   1.8334383625e-01,   4.0773319840e+00,   9.3010000000e-01
   3.5634217568e-01,   4.0826832740e+00,   9.3350000000e-01
   3.4865323250e-01,   4.3031926230e+00,   9.2590000000e-01
   3.7389256200e-01,   4.1288735730e+00,   9.3120000000e-01
   3.2314291913e-01,   4.0931399300e+00,   9.2990000000e-01
   2.8457831823e-01,   4.2085290500e+00,   9.3170000000e-01
   7.1216828608e-02,   4.1406111230e+00,   9.2990000000e-01
   7.6310922487e-02,   4.1726236470e+00,   9.2720000000e-01
   3.9032763072e-01,   4.0741081200e+00,   9.3540000000e-01
   2.2834427053e-01,   4.6596005310e+00,   9.3060000000e-01
   2.9041273947e-01,   4.1188833250e+00,   9.2690000000e-01
   3.9142724372e-01,   4.1095136860e+00,   9.3380000000e-01
   3.8442483853e-01,   4.0891336990e+00,   9.3050000000e-01
   3.8167315123e-01,   4.1320767090e+00,   9.3320000000e-01
   2.1801412172e-01,   4.0863893970e+00,   9.3090000000e-01
   2.2644197717e-01,   4.0941966290e+00,   9.3540000000e-01
   2.1726184624e-01,   4.1867041120e+00,   9.3360000000e-01
   3.6333077050e-01,   4.2502194180e+00,   9.3020000000e-01
   2.6611933103e-01,   4.0669717970e+00,   9.2930000000e-01
   3.0428296961e-01,   4.1193953080e+00,   9.2550000000e-01
   2.5945689836e-01,   4.1616942720e+00,   9.3510000000e-01
   3.5352144111e-01,   4.1093398450e+00,   9.3400000000e-01
   3.0482239365e-01,   4.1089088400e+00,   9.2760000000e-01
   3.4655834996e-02,   4.0643632040e+00,   9.2920000000e-01
   2.4462038238e-01,   4.1971695440e+00,   9.3660000000e-01
   3.5940716862e-01,   4.5864617390e+00,   9.3070000000e-01
   2.2213454358e-01,   4.0984378130e+00,   9.3330000000e-01
   3.0242172243e-01,   4.1396616060e+00,   9.3230000000e-01
   3.6755109520e-01,   4.0929066540e+00,   9.3430000000e-01
   2.8223009834e-01,   4.0749199170e+00,   9.3160000000e-01
   3.1754054749e-01,   4.0713493380e+00,   9.2830000000e-01
   3.8710249721e-01,   4.2948878980e+00,   9.3480000000e-01
   3.2691224152e-01,   4.1383810930e+00,   9.3130000000e-01
   4.5679796200e-01,   4.0746327930e+00,   9.2850000000e-01
   2.2373032866e-01,   4.1326913670e+00,   9.3040000000e-01
   2.4859407552e-01,   4.1375034470e+00,   9.3560000000e-01
   2.2785762494e-01,   4.1229827550e+00,   9.3190000000e-01
   4.2045514601e-01,   4.3613217950e+00,   9.3500000000e-01
   4.1639639335e-01,   4.6968691770e+00,   9.2680000000e-01
   2.3552577484e-01,   4.1466926710e+00,   9.2870000000e-01
   3.8077964704e-01,   4.1177157910e+00,   9.2910000000e-01
   3.0232490452e-01,   4.1201888690e+00,   9.3020000000e-01
   3.0497002233e-01,   4.3387701680e+00,   9.3100000000e-01
   4.2590730022e-01,   4.1102918030e+00,   9.3600000000e-01
   4.3544920336e-01,   4.0954136280e+00,   9.3240000000e-01
   3.9264965430e-01,   4.2396406210e+00,   9.3430000000e-01
   3.9020905714e-01,   4.1730478320e+00,   9.3000000000e-01
   1.8049526468e-01,   4.0646595850e+00,   9.2810000000e-01
   4.5580963092e-01,   4.1229655690e+00,   9.2510000000e-01
   3.9437618927e-01,   4.1322166730e+00,   9.3320000000e-01
   3.1321992260e-01,   4.1384121640e+00,   9.3320000000e-01
   4.4021046450e-01,   4.1274332410e+00,   9.3700000000e-01
   2.0122589405e-01,   4.1396065370e+00,   9.2660000000e-01
   3.4077427171e-01,   4.4913097710e+00,   9.3670000000e-01
   3.2755758724e-01,   4.2670934280e+00,   9.2780000000e-01
   6.8903333683e-02,   4.1541217920e+00,   9.2740000000e-01
   2.1479140001e-01,   4.1625204580e+00,   9.3030000000e-01
   3.7547626971e-01,   4.1009513320e+00,   9.3180000000e-01
   2.2113882095e-01,   4.0948701540e+00,   9.3250000000e-01
   2.4480729030e-01,   4.1773937070e+00,   9.3350000000e-01
   3.5479539794e-01,   4.3141794050e+00,   9.3410000000e-01
   2.5050237965e-01,   4.0982771160e+00,   9.3250000000e-01
   3.6577528094e-01,   4.0921252080e+00,   9.3250000000e-01
   2.8201188416e-01,   4.0994429650e+00,   9.3050000000e-01
   4.0426774715e-01,   4.0685584140e+00,   9.2980000000e-01
   4.1196740581e-01,   4.1195931140e+00,   9.3250000000e-01
   3.0597808987e-01,   4.1257664100e+00,   9.3010000000e-01
   3.4814476766e-01,   4.6650436410e+00,   9.2560000000e-01
   3.1463378580e-01,   4.1163367810e+00,   9.3100000000e-01
   2.5674561690e-01,   4.0747929720e+00,   9.3110000000e-01
   4.1156682971e-01,   4.0697099210e+00,   9.3060000000e-01
   4.5348004620e-01,   4.1628169630e+00,   9.3490000000e-01
   4.2359404075e-01,   4.1057195790e+00,   9.3650000000e-01
   3.7108797784e-01,   4.1143415190e+00,   9.3660000000e-01
   2.1543246496e-01,   4.5205568660e+00,   9.3170000000e-01
   2.7688681998e-01,   4.0881734500e+00,   9.2850000000e-01
   3.3763920698e-01,   4.0795723580e+00,   9.2880000000e-01
   2.3201689112e-01,   4.1667395840e+00,   9.3130000000e-01
   3.7220022795e-01,   4.1351732910e+00,   9.2980000000e-01
   2.9242030053e-01,   4.2126433140e+00,   9.2730000000e-01
   4.5797707882e-01,   4.0783718420e+00,   9.3260000000e-01
   2.7776419292e-01,   4.1312000150e+00,   9.3020000000e-01
   4.1413477387e-01,   4.1200355950e+00,   9.3150000000e-01
   4.2814322528e-01,   4.1455027050e+00,   9.3500000000e-01
   3.9699440428e-01,   4.0988811960e+00,   9.3050000000e-01
   3.3285233270e-01,   4.1022377820e+00,   9.3500000000e-01
   4.2381799654e-01,   4.0771151090e+00,   9.3470000000e-01
   3.0864078120e-01,   4.0809873810e+00,   9.2590000000e-01
   2.7828739916e-01,   4.1676237160e+00,   9.3040000000e-01
   3.0722934299e-01,   4.2903838130e+00,   9.3090000000e-01
   5.4817977309e-01,   4.1322799710e+00,   9.3110000000e-01
   1.8577000241e-01,   4.1301101990e+00,   9.3400000000e-01
   2.3247502602e-01,   4.1274031380e+00,   9.3310000000e-01
   4.8652566944e-01,   4.1040979150e+00,   9.3220000000e-01
   4.7544987383e-01,   4.6868924070e+00,   9.3460000000e-01
   3.0092962307e-01,   4.1546488210e+00,   9.3400000000e-01
   4.5947357036e-01,   4.1631717000e+00,   9.2970000000e-01
   3.8396106373e-01,   4.1892774980e+00,   9.3350000000e-01
   3.8576030873e-01,   4.1164109020e+00,   9.2980000000e-01
   4.2170711680e-01,   4.0949817780e+00,   9.3110000000e-01
   4.5733952359e-01,   4.0995599150e+00,   9.2850000000e-01
   3.3809993861e-01,   4.1382957010e+00,   9.3360000000e-01
   3.9564162305e-01,   4.0916161980e+00,   9.2950000000e-01
   4.0924990928e-01,   4.2939436490e+00,   9.3140000000e-01
   4.6972112935e-01,   4.1347735080e+00,   9.3360000000e-01
   2.6745129991e-01,   4.1428853300e+00,   9.2760000000e-01
   4.0344006860e-01,   4.2538547480e+00,   9.3450000000e-01
   4.4940391909e-01,   4.1144918540e+00,   9.2990000000e-01
   4.9016605962e-01,   4.3393525570e+00,   9.3260000000e-01
   4.6529698966e-01,   4.6631271430e+00,   9.3180000000e-01
   5.1721101877e-01,   4.1959235550e+00,   9.2980000000e-01
   8.0613512555e-02,   4.7694446410e+00,   9.2900000000e-01
   2.4953281490e-01,   4.1798486850e+00,   9.3430000000e-01
   3.2580945334e-01,   4.2179307890e+00,   9.3090000000e-01
   3.8861960709e-01,   4.1222603280e+00,   9.3490000000e-01
   4.9290954881e-01,   4.1368542130e+00,   9.3580000000e-01
   5.4701628525e-01,   4.2476773690e+00,   9.3010000000e-01
   3.9558065536e-01,   4.3625173780e+00,   9.3080000000e-01
   4.7246620804e-01,   4.2005476970e+00,   9.2930000000e-01
   3.6683487774e-01,   4.1791391120e+00,   9.3310000000e-01
   3.2262350636e-01,   4.2141413790e+00,   9.2800000000e-01
   4.4908130391e-01,   4.1258566370e+00,   9.3340000000e-01
   4.4058253031e-01,   4.0986832960e+00,   9.3160000000e-01
   4.7433170713e-01,   4.0609658470e+00,   9.3140000000e-01
   4.8751770833e-01,   4.1725252550e+00,   9.3170000000e-01
   4.5716296742e-01,   4.6840697940e+00,   9.3280000000e-01
   5.0575585278e-01,   4.2322237700e+00,   9.3060000000e-01
   4.8495863500e-01,   4.5787129380e+00,   9.3430000000e-01
   3.0984903616e-01,   4.5020779160e+00,   9.2930000000e-01
   4.5965398983e-01,   4.2057051590e+00,   9.3140000000e-01
   2.9826475320e-01,   4.0927924390e+00,   9.3000000000e-01
   4.7463625670e-01,   4.3093147570e+00,   9.2950000000e-01
   4.9350548193e-01,   4.1074574100e+00,   9.3470000000e-01
   4.8880371110e-01,   4.0682888960e+00,   9.3360000000e-01
   6.0694673589e-01,   4.1474450570e+00,   9.2660000000e-01
   2.4883365421e-01,   4.1394659100e+00,   9.3400000000e-01
   5.1171784556e-01,   4.0927921370e+00,   9.3450000000e-01
   4.5333550341e-01,   4.0844576630e+00,   9.2920000000e-01
   4.8491781324e-01,   4.1009794950e+00,   9.3520000000e-01
   4.0171421530e-01,   4.1119081620e+00,   9.3490000000e-01
   4.4473075707e-01,   4.0530684850e+00,   9.3230000000e-01
   4.1637684471e-01,   4.1107288200e+00,   9.3320000000e-01
   4.6607397995e-01,   4.1184325130e+00,   9.3210000000e-01
   3.4989181675e-01,   4.1815196860e+00,   9.3440000000e-01
   4.6325431906e-01,   4.3436953960e+00,   9.3750000000e-01
   5.6391302621e-01,   4.1361675140e+00,   9.3240000000e-01
   5.4728831411e-01,   4.2048701950e+00,   9.3090000000e-01
   4.0665067011e-01,   4.0568239460e+00,   9.3090000000e-01
   2.3441906527e-02,   4.1311958840e+00,   9.2800000000e-01
   5.2381967126e-01,   4.1431611290e+00,   9.3110000000e-01
   5.5883730762e-01,   4.2389472060e+00,   9.3420000000e-01
   4.7612117584e-01,   4.2710567670e+00,   9.3150000000e-01
   4.7253222317e-01,   4.0813886400e+00,   9.3240000000e-01
   4.9991827409e-01,   4.3193550940e+00,   9.3090000000e-01
   4.6174704785e-01,   4.5034828480e+00,   9.3310000000e-01
   5.4963703060e-01,   4.1067880150e+00,   9.3060000000e-01
   5.5188868208e-01,   4.0993723970e+00,   9.3070000000e-01
   5.1833900848e-01,   4.1197126630e+00,   9.3230000000e-01
   4.6569408506e-01,   4.3643914850e+00,   9.3190000000e-01
   5.6201500167e-01,   4.1535202770e+00,   9.3450000000e-01
   4.9714237737e-01,   4.5620835190e+00,   9.2740000000e-01
   5.8781455053e-01,   4.1948473870e+00,   9.3670000000e-01
   5.8111779074e-01,   4.0772231190e+00,   9.3170000000e-01
   5.5929400986e-01,   4.1132743250e+00,   9.2870000000e-01
   4.8021477659e-01,   4.1217588640e+00,   9.3460000000e-01
   5.0853064778e-01,   4.1402568910e+00,   9.3460000000e-01
   4.4605501478e-01,   4.1093490540e+00,   9.3310000000e-01
   4.3825866859e-01,   4.1165948120e+00,   9.3360000000e-01
   5.5710836783e-01,   4.2232753710e+00,   9.3260000000e-01
   1.2570324483e-01,   4.1618483060e+00,   9.3360000000e-01
   5.6280133498e-01,   4.0878555080e+00,   9.2860000000e-01
   2.6469542328e-01,   4.0822756250e+00,   9.3490000000e-01
   5.8966825207e-01,   4.0768248920e+00,   9.3430000000e-01
   4.5361287850e-01,   4.1116588000e+00,   9.2930000000e-01
   4.9303222114e-01,   4.2546297780e+00,   9.3270000000e-01
   5.0628551211e-01,   4.2243312890e+00,   9.3610000000e-01
   5.3831820411e-01,   4.0468047220e+00,   9.3010000000e-01
   5.3727429985e-01,   4.1293885870e+00,   9.3170000000e-01
   5.3785947938e-01,   4.1057834700e+00,   9.3320000000e-01
   5.7605422632e-01,   4.0603233610e+00,   9.3180000000e-01
   5.7980185682e-01,   4.0926500310e+00,   9.3010000000e-01
   5.4868319416e-01,   4.1449526840e+00,   9.2990000000e-01
   6.1932286097e-01,   6.0182437720e+00,   9.2960000000e-01
   6.2801285658e-01,   4.9121055800e+00,   9.2870000000e-01
   5.5553445931e-01,   4.1775807390e+00,   9.2880000000e-01
   4.6976157298e-01,   4.1950247660e+00,   9.3040000000e-01
   5.5130146145e-01,   4.1112585050e+00,   9.3050000000e-01
   5.4013747160e-01,   4.1075132010e+00,   9.3000000000e-01
   5.7677074910e-01,   4.3618945770e+00,   9.3250000000e-01
   6.2326624251e-01,   4.2400585510e+00,   9.3110000000e-01
   5.3296208483e-01,   4.1571781110e+00,   9.2880000000e-01
   4.9768891278e-01,   4.1646890750e+00,   9.3050000000e-01
   5.1859691548e-01,   4.1524359410e+00,   9.3380000000e-01
   5.0021725006e-01,   4.1339057520e+00,   9.2870000000e-01
   5.7866007591e-01,   4.1651532960e+00,   9.3120000000e-01
   6.0577130801e-01,   4.1960080590e+00,   9.3410000000e-01
   6.0593946181e-01,   4.7354663620e+00,   9.3370000000e-01
   6.5519505496e-01,   4.1934911220e+00,   9.3270000000e-01
   6.2203130026e-01,   4.1406337570e+00,   9.3310000000e-01
   6.3485445642e-01,   4.1515884650e+00,   9.2880000000e-01
   5.7758654166e-01,   4.1284917170e+00,   9.3490000000e-01
   5.3648782336e-01,   4.1279875220e+00,   9.3130000000e-01
   6.0509756964e-01,   4.2577342080e+00,   9.2930000000e-01
   4.8080671811e-01,   4.3100740350e+00,   9.3370000000e-01
   5.1878547923e-01,   4.1363069760e+00,   9.3210000000e-01
   6.6028026149e-01,   4.1780539020e+00,   9.2980000000e-01
   6.1857441608e-01,   4.1811762740e+00,   9.3130000000e-01
   6.8395262481e-01,   4.1224508520e+00,   9.3350000000e-01
   6.0227533213e-01,   4.1530891630e+00,   9.3360000000e-01
   5.9315520931e-01,   4.0978344760e+00,   9.3260000000e-01
   5.2805913057e-01,   4.1268204910e+00,   9.3160000000e-01
   5.6466287638e-01,   4.7228879510e+00,   9.2840000000e-01
   5.5352144001e-01,   4.1909934090e+00,   9.3480000000e-01
   6.4485999052e-01,   4.1607850630e+00,   9.3100000000e-01
   5.5191802642e-01,   4.1739040670e+00,   9.3230000000e-01
   6.0017135427e-01,   4.1341210910e+00,   9.3080000000e-01
   5.8736771576e-01,   4.1407085400e+00,   9.3260000000e-01
   6.2070096866e-01,   4.2421751600e+00,   9.3170000000e-01
   6.8174024965e-01,   4.2020126860e+00,   9.2610000000e-01
   6.5875106778e-01,   4.1906768280e+00,   9.3420000000e-01
   6.4153825929e-01,   4.2419254870e+00,   9.3120000000e-01
   6.5262305611e-01,   4.2384613360e+00,   9.2950000000e-01
