# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   9.8462194906e-01,   6.3178356900e-01,   9.7990000000e-01
   9.8405022418e-01,   6.0594144100e-01,   9.7840000000e-01
   9.8816453261e-01,   6.4158023700e-01,   9.8040000000e-01
   9.8432798792e-01,   5.8805649800e-01,   9.7860000000e-01
   9.8441743978e-01,   5.9244906400e-01,   9.8100000000e-01
   9.8620522610e-01,   6.3691780700e-01,   9.8000000000e-01
   9.8079691910e-01,   6.2076631200e-01,   9.7960000000e-01
   9.8600985605e-01,   6.1857245200e-01,   9.8050000000e-01
   9.8442612077e-01,   6.0942483800e-01,   9.8190000000e-01
   9.8526347395e-01,   6.0645234300e-01,   9.7940000000e-01
   9.8619235381e-01,   6.3234499600e-01,   9.8180000000e-01
   9.8447352840e-01,   6.6397666600e-01,   9.7980000000e-01
   9.8626797044e-01,   6.6437915700e-01,   9.7840000000e-01
   9.8496661518e-01,   6.3102113400e-01,   9.7900000000e-01
   9.8562713160e-01,   6.1229673900e-01,   9.8100000000e-01
   9.8678209474e-01,   6.0633264900e-01,   9.8110000000e-01
   9.8666593563e-01,   6.2682723800e-01,   9.8000000000e-01
   9.8646981448e-01,   6.1431218700e-01,   9.7750000000e-01
   9.8387674242e-01,   6.0831887700e-01,   9.7640000000e-01
   9.8764988813e-01,   6.2412256400e-01,   9.7990000000e-01
   9.8656749503e-01,   6.2323481800e-01,   9.7930000000e-01
   9.8846667617e-01,   6.1385917300e-01,   9.8080000000e-01
   9.8631466313e-01,   6.5959241300e-01,   9.8070000000e-01
   9.8704135411e-01,   6.5936839400e-01,   9.8000000000e-01
   9.8575639416e-01,   6.1867836800e-01,   9.7680000000e-01
   9.8734713710e-01,   6.0626548600e-01,   9.8110000000e-01
   9.8605921708e-01,   6.1529729900e-01,   9.7910000000e-01
   9.8634962823e-01,   6.3936977000e-01,   9.7890000000e-01
   9.8738676077e-01,   7.7639495200e-01,   9.8030000000e-01
   9.8666692785e-01,   9.8162247400e-01,   9.8150000000e-01
   9.8871458741e-01,   1.2013005620e+00,   9.7860000000e-01
   9.8753452383e-01,   1.0340764210e+00,   9.7870000000e-01
   9.8605019831e-01,   8.8507033000e-01,   9.7620000000e-01
   9.8971688226e-01,   1.0468433430e+00,   9.7900000000e-01
   9.8984983336e-01,   1.0042541920e+00,   9.7980000000e-01
   9.8754679392e-01,   9.0370409500e-01,   9.8150000000e-01
   9.8603210802e-01,   9.0991344300e-01,   9.7940000000e-01
   9.8837617540e-01,   8.9658098400e-01,   9.7700000000e-01
   9.8838262262e-01,   8.3377110200e-01,   9.7890000000e-01
   9.8831607363e-01,   1.0285512040e+00,   9.7980000000e-01
   9.8920104085e-01,   1.0594114570e+00,   9.8140000000e-01
   9.8675109582e-01,   1.0694894830e+00,   9.7770000000e-01
