# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   1.7788611582e-01,   2.0133320230e+00,   9.3350000000e-01
   2.0665799385e-01,   1.9752215870e+00,   9.3650000000e-01
   2.6092465607e-01,   1.9916043760e+00,   9.3030000000e-01
   1.3724579412e-01,   1.9623701570e+00,   9.2900000000e-01
   2.6167456118e-01,   1.9926444840e+00,   9.3320000000e-01
   2.6507479883e-01,   1.9784838850e+00,   9.3170000000e-01
   1.7488696155e-01,   1.9461407170e+00,   9.3090000000e-01
   1.4222206639e-01,   2.0278359400e+00,   9.3480000000e-01
   2.0057191869e-01,   1.9878684660e+00,   9.2860000000e-01
   1.6364634324e-01,   1.9702858740e+00,   9.3470000000e-01
   2.0927424807e-01,   1.9986901160e+00,   9.2980000000e-01
   2.2943129006e-01,   1.9666501340e+00,   9.3370000000e-01
   1.7890022437e-01,   1.9898996140e+00,   9.3610000000e-01
   2.5386429139e-01,   1.9651206190e+00,   9.2740000000e-01
   6.9181272350e-02,   1.9580434380e+00,   9.3320000000e-01
   1.5486873903e-01,   1.9728289640e+00,   9.3220000000e-01
   2.6489441260e-01,   1.9657909410e+00,   9.3320000000e-01
   8.8527464344e-02,   1.9938274760e+00,   9.3780000000e-01
   1.6306737090e-01,   1.9579404300e+00,   9.2880000000e-01
   2.6214805407e-01,   1.9628962820e+00,   9.3520000000e-01
   2.7449132688e-01,   2.0066807650e+00,   9.3140000000e-01
   1.8477445862e-01,   1.9663666570e+00,   9.3180000000e-01
   2.1520856474e-01,   1.9832389970e+00,   9.2940000000e-01
   3.3903218442e-02,   1.9661165820e+00,   9.2790000000e-01
   2.3091125074e-01,   1.9626687010e+00,   9.2610000000e-01
   1.0377400102e-01,   2.0118774920e+00,   9.3660000000e-01
   2.1739866837e-02,   1.9464176530e+00,   9.3580000000e-01
   1.7940919292e-01,   1.9957081780e+00,   9.3390000000e-01
   2.2237939960e-01,   1.9780927930e+00,   9.2730000000e-01
   1.0168080043e-01,   2.0756650610e+00,   9.3300000000e-01
   5.1855867807e-02,   2.0901888220e+00,   9.2980000000e-01
   9.0928985593e-02,   1.9548552980e+00,   9.3250000000e-01
   2.1261812462e-01,   2.2868374110e+00,   9.2810000000e-01
   2.4666347636e-01,   2.1593474190e+00,   9.3330000000e-01
   1.8849865146e-01,   2.0133507080e+00,   9.2960000000e-01
   2.1070001184e-01,   1.9728210050e+00,   9.2930000000e-01
   2.7707221116e-01,   1.9491225880e+00,   9.3490000000e-01
   2.0773964931e-01,   1.9941073040e+00,   9.3110000000e-01
   2.6701713346e-01,   1.9515622530e+00,   9.3360000000e-01
   1.0895321831e-01,   1.9603601290e+00,   9.3440000000e-01
   1.8847754834e-01,   1.9991615860e+00,   9.3750000000e-01
   1.6015094587e-01,   1.9457196220e+00,   9.3200000000e-01
   3.6055577220e-01,   2.0022194230e+00,   9.2990000000e-01
   2.7413935669e-01,   1.9806805170e+00,   9.3860000000e-01
   2.5188676408e-01,   1.9621065020e+00,   9.3270000000e-01
   3.2022086204e-01,   1.9918165050e+00,   9.3060000000e-01
   1.9693407585e-01,   1.9548883810e+00,   9.3280000000e-01
   2.6918916605e-01,   2.2550433370e+00,   9.3020000000e-01
   1.4296720250e-01,   1.9762336770e+00,   9.3340000000e-01
   1.6491729066e-01,   1.9676419340e+00,   9.3200000000e-01
   2.3379744965e-01,   2.0024853090e+00,   9.3070000000e-01
   5.2842785851e-02,   1.9545469530e+00,   9.3170000000e-01
   2.6086028517e-01,   1.9692578600e+00,   9.3260000000e-01
   4.2980485836e-01,   1.9634076910e+00,   9.3350000000e-01
   3.3986443301e-01,   1.9532868810e+00,   9.3580000000e-01
   2.4107522134e-01,   1.9708624770e+00,   9.3070000000e-01
   7.3346179711e-02,   1.9543119730e+00,   9.3000000000e-01
   2.2950813562e-01,   1.9920476910e+00,   9.3600000000e-01
   3.3094668507e-01,   2.0102522030e+00,   9.2970000000e-01
   3.6647558971e-01,   2.0280931580e+00,   9.3280000000e-01
   2.9131481830e-01,   2.0733918710e+00,   9.3490000000e-01
   2.2803587401e-01,   1.9432309620e+00,   9.3580000000e-01
   3.2196574839e-01,   1.9993513700e+00,   9.3480000000e-01
   2.2657541510e-01,   1.9888249420e+00,   9.3310000000e-01
   2.1848843986e-01,   1.9610056420e+00,   9.3300000000e-01
   3.0564031141e-01,   1.9865239070e+00,   9.2860000000e-01
   2.4755525850e-01,   1.9678146940e+00,   9.3380000000e-01
   2.2387070850e-01,   1.9464116530e+00,   9.3230000000e-01
   2.0856235309e-01,   1.9829202690e+00,   9.2750000000e-01
   2.2572754291e-01,   1.9819752900e+00,   9.2820000000e-01
   3.4835793688e-01,   1.9906334760e+00,   9.2860000000e-01
   6.3355496743e-02,   1.9565860770e+00,   9.3190000000e-01
   2.7069561140e-01,   1.9942075130e+00,   9.3480000000e-01
   2.0003809379e-01,   2.2424686220e+00,   9.3460000000e-01
   4.4596690084e-01,   2.4216422980e+00,   9.3040000000e-01
   1.1013307257e-01,   2.5345272860e+00,   9.2990000000e-01
   2.7246075257e-01,   2.2860884140e+00,   9.3160000000e-01
   2.3381828379e-01,   2.0107628390e+00,   9.3440000000e-01
   2.0381957571e-01,   2.0020830720e+00,   9.3230000000e-01
   2.6727774236e-01,   1.9888838580e+00,   9.2840000000e-01
   2.5760288245e-01,   2.0637412490e+00,   9.3110000000e-01
   3.6186885323e-01,   2.0041029420e+00,   9.3500000000e-01
   2.8694721580e-01,   1.9773024820e+00,   9.3350000000e-01
   2.9025610592e-01,   1.9795358580e+00,   9.3320000000e-01
   2.9176743913e-01,   1.9947052390e+00,   9.3290000000e-01
   1.4079593810e-01,   1.9746733380e+00,   9.3140000000e-01
   1.2828679599e-01,   1.9743525670e+00,   9.3330000000e-01
   3.1436225495e-01,   2.0326961240e+00,   9.3270000000e-01
   1.1325855456e-01,   2.0217505010e+00,   9.3120000000e-01
   3.7469382570e-01,   1.9967053570e+00,   9.2970000000e-01
   1.4853120712e-01,   1.9429553350e+00,   9.2920000000e-01
   2.7520134879e-01,   1.9617904150e+00,   9.3000000000e-01
   3.0782643367e-01,   1.9345385670e+00,   9.3050000000e-01
   3.3604964168e-01,   1.9606307430e+00,   9.2540000000e-01
   3.4381294209e-01,   2.0113885520e+00,   9.3560000000e-01
   3.4024833212e-01,   1.9717390610e+00,   9.3450000000e-01
   2.5352983895e-01,   1.9974192090e+00,   9.3320000000e-01
   3.6914900872e-01,   2.6181352260e+00,   9.3280000000e-01
   2.4298611865e-01,   2.4130140180e+00,   9.3020000000e-01
   3.1357412087e-01,   2.0702175980e+00,   9.3380000000e-01
   1.2424986868e-01,   2.0432030280e+00,   9.3390000000e-01
   2.3281461051e-01,   2.0549258210e+00,   9.3330000000e-01
   2.1209125359e-01,   2.2070806100e+00,   9.3610000000e-01
   6.8449314976e-02,   2.6003822000e+00,   9.3170000000e-01
   1.7487476752e-01,   2.2495622860e+00,   9.3260000000e-01
   1.7714517828e-01,   2.3169003650e+00,   9.3040000000e-01
   3.5989818311e-01,   2.1104896280e+00,   9.2740000000e-01
   3.1447310714e-01,   2.1575554910e+00,   9.3130000000e-01
   3.3076673801e-01,   2.1641745060e+00,   9.3190000000e-01
   4.1547071301e-01,   2.1573949970e+00,   9.3410000000e-01
   1.8331273496e-01,   2.8466825270e+00,   9.2970000000e-01
   3.6812490597e-01,   2.2745372540e+00,   9.3040000000e-01
   3.0501288253e-01,   2.1926384030e+00,   9.3320000000e-01
   2.3299426489e-01,   2.1546097060e+00,   9.3060000000e-01
   2.3084415270e-01,   2.4332412810e+00,   9.3110000000e-01
   2.9256537314e-01,   2.2464343430e+00,   9.2960000000e-01
   3.7721588239e-01,   2.2741294960e+00,   9.2950000000e-01
   4.6952335444e-01,   2.5474252800e+00,   9.2890000000e-01
   2.9590977606e-01,   2.8136529840e+00,   9.3170000000e-01
   2.8523528320e-01,   2.4431073520e+00,   9.3550000000e-01
   3.0257776927e-01,   2.6789470380e+00,   9.3300000000e-01
   1.2144993355e-01,   2.1720296310e+00,   9.3120000000e-01
   3.9511341565e-01,   2.2644497420e+00,   9.3630000000e-01
   3.2611644968e-02,   2.1697580380e+00,   9.2950000000e-01
   1.0331010844e-01,   2.4350899180e+00,   9.3650000000e-01
   2.2900471299e-01,   2.6898831570e+00,   9.2660000000e-01
   3.1112995714e-01,   2.6857674300e+00,   9.2770000000e-01
   3.2480904100e-01,   2.1770437430e+00,   9.2990000000e-01
   3.7351385767e-01,   2.1704269910e+00,   9.3360000000e-01
   3.9327725570e-01,   2.1553513700e+00,   9.3120000000e-01
   1.8305064263e-01,   2.1647715480e+00,   9.2790000000e-01
   3.0555405165e-01,   2.3177953830e+00,   9.3180000000e-01
   3.5013622840e-01,   2.8673107040e+00,   9.3190000000e-01
   1.4724316709e-01,   2.2399778320e+00,   9.3520000000e-01
   2.9682693528e-01,   2.1699339550e+00,   9.3060000000e-01
   2.5540537590e-01,   2.1570524350e+00,   9.3280000000e-01
   3.8538805270e-01,   2.1676912430e+00,   9.3110000000e-01
   2.7240115337e-01,   2.1651296860e+00,   9.3390000000e-01
   3.6409181105e-01,   2.1674436880e+00,   9.3330000000e-01
   3.6646304057e-01,   2.2279892250e+00,   9.2990000000e-01
   6.0831466870e-02,   2.2499396710e+00,   9.3270000000e-01
   2.1125500157e-01,   2.2375697400e+00,   9.2870000000e-01
   2.5095581213e-01,   2.2424034430e+00,   9.2800000000e-01
   3.3155352015e-01,   2.1614331850e+00,   9.3790000000e-01
   3.3055394474e-01,   2.1743838730e+00,   9.3370000000e-01
   2.2906243565e-01,   2.1467543150e+00,   9.3190000000e-01
   2.5747425058e-01,   2.1746506400e+00,   9.3210000000e-01
   3.8067625844e-01,   2.1608114470e+00,   9.2980000000e-01
   3.5216584660e-01,   2.1448182360e+00,   9.2950000000e-01
   2.7268019538e-01,   2.1480432500e+00,   9.3450000000e-01
   3.7366920928e-01,   2.2187528120e+00,   9.2850000000e-01
   2.7939236520e-01,   2.1822214190e+00,   9.3350000000e-01
   1.5788817499e-01,   2.1758186580e+00,   9.3050000000e-01
   8.3086998562e-02,   2.3713826530e+00,   9.3360000000e-01
   2.7191927977e-01,   2.6235689720e+00,   9.2620000000e-01
   3.6152785314e-01,   2.2653421120e+00,   9.3100000000e-01
   3.1177535123e-01,   2.1574841280e+00,   9.3130000000e-01
   2.6905060293e-01,   2.1811945390e+00,   9.3310000000e-01
   2.8915508878e-01,   2.1540503270e+00,   9.3300000000e-01
   2.1004610204e-01,   2.1433773290e+00,   9.3570000000e-01
   3.0165144977e-01,   2.1946220380e+00,   9.3190000000e-01
   3.2602365395e-01,   2.1477262870e+00,   9.2760000000e-01
   3.0568430710e-01,   2.1428965690e+00,   9.3490000000e-01
   4.1434853453e-01,   2.1776793760e+00,   9.3140000000e-01
   1.4391715357e-01,   2.1662856610e+00,   9.3070000000e-01
   1.0435602843e-01,   2.1907650950e+00,   9.3300000000e-01
   2.1731001800e-01,   2.1351890850e+00,   9.3600000000e-01
   2.5317935011e-01,   2.2124130420e+00,   9.2980000000e-01
   2.1519160170e-01,   2.2293700510e+00,   9.3070000000e-01
   2.5053773375e-01,   2.3443840690e+00,   9.2970000000e-01
   3.1214867181e-01,   2.2598208360e+00,   9.3510000000e-01
   3.4213763899e-01,   2.1598360030e+00,   9.2900000000e-01
   3.3831312988e-01,   2.1425103040e+00,   9.3160000000e-01
   8.0801154585e-02,   2.1686964360e+00,   9.2900000000e-01
   3.1573373193e-01,   2.1594347240e+00,   9.2970000000e-01
   3.3577435725e-01,   2.1665252410e+00,   9.3380000000e-01
   2.0292826714e-01,   2.1853845430e+00,   9.3480000000e-01
   3.0766210522e-01,   2.1644518910e+00,   9.3390000000e-01
   2.0676478205e-01,   2.1795979500e+00,   9.3100000000e-01
   4.0485747685e-01,   2.1406136330e+00,   9.3620000000e-01
   3.7233858050e-01,   2.1861948520e+00,   9.3180000000e-01
   3.1272138731e-01,   2.1767799380e+00,   9.3160000000e-01
   3.4983495733e-01,   2.1540112620e+00,   9.3220000000e-01
   2.5625443234e-01,   2.1672791700e+00,   9.3360000000e-01
   2.5605008458e-01,   2.1626502810e+00,   9.3640000000e-01
   2.9876290665e-01,   2.1726437810e+00,   9.3460000000e-01
   1.7748346587e-01,   2.1539716970e+00,   9.3220000000e-01
   1.2127208821e-01,   2.2047418890e+00,   9.3070000000e-01
   3.1064072148e-01,   2.1746250060e+00,   9.3300000000e-01
   3.6399144187e-01,   2.1556494520e+00,   9.3060000000e-01
   2.8365701747e-01,   2.1602346230e+00,   9.3500000000e-01
   4.0224975447e-01,   2.1377147820e+00,   9.3050000000e-01
   2.7884259338e-01,   2.1757339930e+00,   9.3030000000e-01
   2.3132320786e-01,   2.1460912060e+00,   9.3390000000e-01
   1.9781300142e-01,   2.1705960110e+00,   9.3070000000e-01
   8.8299181957e-02,   2.1589857840e+00,   9.3040000000e-01
   3.5369221189e-01,   2.2390416300e+00,   9.2730000000e-01
   3.5794678681e-01,   2.2099047400e+00,   9.3450000000e-01
   1.7397683816e-01,   2.1596037390e+00,   9.3290000000e-01
   3.1270710710e-01,   2.1577875390e+00,   9.2980000000e-01
   3.3314021389e-01,   2.1567519220e+00,   9.2930000000e-01
   9.2486662330e-02,   2.1538831330e+00,   9.3250000000e-01
   3.4464697012e-01,   2.1584836830e+00,   9.3320000000e-01
   1.1519227880e-01,   2.1542245200e+00,   9.2740000000e-01
   3.4282666865e-01,   2.1750457930e+00,   9.2730000000e-01
   3.2995531888e-01,   2.1592494510e+00,   9.3180000000e-01
   2.4690867603e-01,   2.1759820890e+00,   9.2720000000e-01
   1.9333221238e-01,   2.1463417070e+00,   9.3510000000e-01
   2.3804056356e-01,   2.1775900800e+00,   9.3550000000e-01
   1.5025981674e-01,   2.1704560360e+00,   9.3250000000e-01
   2.8667148020e-01,   2.1768540200e+00,   9.3470000000e-01
   2.3088724795e-01,   2.5952174090e+00,   9.3350000000e-01
   2.3046031745e-01,   2.4389155550e+00,   9.2690000000e-01
   3.0967657519e-01,   2.2773744830e+00,   9.3300000000e-01
   2.9441372453e-01,   2.1579644080e+00,   9.3420000000e-01
   1.6416211341e-01,   2.1679990860e+00,   9.3200000000e-01
   3.2804497632e-01,   2.1373064520e+00,   9.3340000000e-01
   1.2117154630e-01,   2.1548913000e+00,   9.2770000000e-01
   2.4121178244e-01,   2.1590100120e+00,   9.4000000000e-01
   1.5449195421e-01,   2.1770932470e+00,   9.3360000000e-01
   2.9666358408e-01,   2.1441530210e+00,   9.3160000000e-01
   2.2261855427e-01,   2.1487065450e+00,   9.3930000000e-01
   6.2161572155e-02,   2.1677377160e+00,   9.3050000000e-01
   3.4017566077e-01,   2.1976197970e+00,   9.2670000000e-01
   4.4716184179e-01,   2.2850633210e+00,   9.3090000000e-01
   3.4952087354e-01,   2.1369793250e+00,   9.3420000000e-01
   2.5557180375e-01,   2.1791671410e+00,   9.3560000000e-01
   2.6355606809e-01,   2.1482446160e+00,   9.3340000000e-01
   2.0538485715e-01,   2.1680967960e+00,   9.3300000000e-01
   3.0061449904e-01,   2.1428504190e+00,   9.3340000000e-01
   2.4470275415e-01,   2.1651900210e+00,   9.3490000000e-01
   9.9673380402e-02,   2.1774135620e+00,   9.3130000000e-01
   2.4077724592e-01,   2.1505502020e+00,   9.2880000000e-01
   3.4005934706e-01,   2.1571636950e+00,   9.3420000000e-01
   1.7065762216e-01,   2.1605751500e+00,   9.3210000000e-01
   4.0464748084e-01,   2.4748677850e+00,   9.3240000000e-01
   3.0360617993e-01,   2.3745815760e+00,   9.3300000000e-01
   8.1257690196e-02,   2.2997095760e+00,   9.3230000000e-01
   3.7460019033e-01,   2.1552731510e+00,   9.2620000000e-01
   2.8651529413e-01,   2.1638653160e+00,   9.2530000000e-01
   3.4683233041e-01,   2.1815771850e+00,   9.3160000000e-01
   2.4510396977e-01,   2.1547075320e+00,   9.3130000000e-01
   3.5839601056e-01,   2.1649361440e+00,   9.3210000000e-01
   3.0077261862e-01,   2.1647399550e+00,   9.2960000000e-01
   3.5504390336e-01,   2.1516507860e+00,   9.3410000000e-01
   3.7836994488e-01,   2.1706725110e+00,   9.2900000000e-01
   1.4299063568e-01,   2.1512503380e+00,   9.3190000000e-01
   3.3756218262e-01,   2.2351847010e+00,   9.3240000000e-01
   2.9271014924e-01,   2.2770949090e+00,   9.3330000000e-01
   3.0018628516e-01,   2.4628674820e+00,   9.3090000000e-01
   3.2335490281e-01,   2.7416048280e+00,   9.3210000000e-01
   3.0288065461e-01,   2.4900965590e+00,   9.3130000000e-01
   3.2254755610e-01,   2.5438445620e+00,   9.3110000000e-01
   1.6354207938e-01,   2.3807801640e+00,   9.3260000000e-01
   1.4874576446e-01,   2.5457225120e+00,   9.3410000000e-01
   3.2114983670e-01,   2.4981019820e+00,   9.3210000000e-01
   2.5673292567e-01,   2.6362207410e+00,   9.3000000000e-01
   3.3059258171e-01,   2.1840213970e+00,   9.3300000000e-01
   2.6050191953e-01,   2.3085621620e+00,   9.3270000000e-01
   2.1290351196e-01,   2.4331600810e+00,   9.2750000000e-01
   3.8972713092e-01,   2.1711641560e+00,   9.3330000000e-01
   3.2442405697e-01,   2.1818378680e+00,   9.3260000000e-01
   3.5819845731e-01,   2.2089607630e+00,   9.3440000000e-01
   2.6567976391e-01,   2.2311783100e+00,   9.3150000000e-01
   3.2055184630e-01,   2.2152593150e+00,   9.2780000000e-01
   2.5098895145e-01,   2.5228922900e+00,   9.3300000000e-01
   3.6394542450e-01,   3.0586611080e+00,   9.2860000000e-01
   3.3565631118e-01,   2.7144829290e+00,   9.3040000000e-01
   3.6044874360e-01,   2.4289285050e+00,   9.2770000000e-01
   2.0529231305e-01,   2.3464177980e+00,   9.3450000000e-01
   1.5823126839e-01,   2.5352393400e+00,   9.3200000000e-01
   1.1974503910e-02,   2.6683280310e+00,   9.3400000000e-01
   3.1252293772e-01,   2.6988945420e+00,   9.2780000000e-01
   3.2145546733e-01,   2.1677624330e+00,   9.2930000000e-01
   2.0550129498e-01,   2.6518103370e+00,   9.3240000000e-01
   1.2170587535e-02,   4.4204685670e+00,   9.3070000000e-01
   2.4918710494e-01,   2.3979561440e+00,   9.2860000000e-01
   2.9925208205e-01,   2.5493798970e+00,   9.3200000000e-01
   2.8379392656e-01,   2.4323957590e+00,   9.3350000000e-01
   3.2507837409e-01,   2.1210455760e+00,   9.3290000000e-01
   2.9871431719e-01,   2.2578738200e+00,   9.3290000000e-01
   3.1656728605e-01,   2.1585582310e+00,   9.3150000000e-01
   3.5286700588e-01,   2.3705935060e+00,   9.3120000000e-01
   4.3433375209e-01,   2.4052133340e+00,   9.3090000000e-01
   1.9329058773e-01,   2.4060500980e+00,   9.3470000000e-01
   2.1850126135e-01,   2.4330745790e+00,   9.3710000000e-01
   1.4664190183e-01,   2.8748084370e+00,   9.3450000000e-01
   2.8896687601e-01,   2.7783909940e+00,   9.3190000000e-01
   1.5000504254e-01,   2.1676100040e+00,   9.3130000000e-01
   1.9589945456e-01,   2.1758616400e+00,   9.3230000000e-01
   2.7979950502e-01,   2.1628988390e+00,   9.3520000000e-01
   3.6808776044e-01,   2.1714497760e+00,   9.3510000000e-01
   2.4252552954e-01,   2.1604494650e+00,   9.3350000000e-01
   1.2687041376e-01,   2.1401741830e+00,   9.3420000000e-01
   3.1863636626e-01,   2.1822646280e+00,   9.2970000000e-01
   3.7986773176e-01,   2.1713187990e+00,   9.3170000000e-01
   5.8655782835e-02,   2.2038442910e+00,   9.3250000000e-01
   2.7632117397e-01,   2.1643148660e+00,   9.2930000000e-01
   3.4342058030e-01,   2.1801455110e+00,   9.3230000000e-01
   3.3635386426e-01,   2.1836668570e+00,   9.3520000000e-01
   2.7907122549e-01,   2.1756443230e+00,   9.3010000000e-01
   2.3324385917e-01,   2.1456818660e+00,   9.3500000000e-01
   1.8721860814e-01,   2.1445060550e+00,   9.3640000000e-01
   3.3106868083e-01,   2.1717294740e+00,   9.3110000000e-01
   1.6011681670e-01,   2.1667893400e+00,   9.3490000000e-01
   2.5443653276e-01,   2.1620631010e+00,   9.3010000000e-01
   2.4119150826e-01,   2.5012081960e+00,   9.3570000000e-01
   2.9679385311e-01,   2.4833359750e+00,   9.3360000000e-01
   3.3472278892e-01,   2.3433610950e+00,   9.2980000000e-01
   3.6096763226e-01,   2.2507905370e+00,   9.2830000000e-01
   3.3674083825e-01,   2.1846844140e+00,   9.3550000000e-01
   2.6954359505e-01,   2.4139884210e+00,   9.2720000000e-01
   2.8167946751e-01,   2.2448039900e+00,   9.3290000000e-01
   3.2239487655e-01,   2.2945174670e+00,   9.3180000000e-01
   1.7463660819e-01,   2.4275216740e+00,   9.3570000000e-01
   9.8231729835e-02,   2.3039819480e+00,   9.2680000000e-01
