# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   2.6425716162e-01,   2.2157037640e+00,   9.4030000000e-01
   1.9431681793e-01,   2.1434864870e+00,   9.3280000000e-01
   1.8851554984e-01,   2.1639240820e+00,   9.3330000000e-01
   1.8534273758e-01,   2.1208323900e+00,   9.3130000000e-01
   2.9101826317e-01,   2.1706579230e+00,   9.3120000000e-01
   2.9556921692e-01,   2.1388637250e+00,   9.3300000000e-01
   3.0548148766e-01,   2.1482700040e+00,   9.2990000000e-01
   3.0885042619e-01,   2.1178789630e+00,   9.3350000000e-01
   1.4004271781e-01,   2.1354524200e+00,   9.3160000000e-01
   3.2757896038e-01,   2.1789557460e+00,   9.3370000000e-01
   2.5411739679e-01,   2.1377928070e+00,   9.3380000000e-01
   2.7118217269e-01,   2.1507778620e+00,   9.3260000000e-01
   2.4049799636e-01,   2.1562777320e+00,   9.3460000000e-01
   1.5231335281e-01,   2.1455913510e+00,   9.3490000000e-01
   2.9939045516e-01,   2.1601268320e+00,   9.3160000000e-01
   2.7043362437e-01,   2.1275533160e+00,   9.3050000000e-01
   2.1839092917e-01,   2.1543768830e+00,   9.3190000000e-01
   1.2888607582e-01,   2.1489602000e+00,   9.3070000000e-01
   1.7785621489e-01,   2.1636409480e+00,   9.3630000000e-01
   3.1395178146e-01,   2.1158396560e+00,   9.3350000000e-01
   2.3486141076e-01,   2.1480761740e+00,   9.3570000000e-01
   2.9761499417e-01,   2.1473079720e+00,   9.2860000000e-01
   8.7193464105e-02,   2.1257187110e+00,   9.3470000000e-01
   2.9388395565e-01,   2.1358119360e+00,   9.3180000000e-01
   3.1883046268e-01,   2.1362510250e+00,   9.2960000000e-01
   1.3197350553e-01,   2.1510329080e+00,   9.3600000000e-01
   2.3775408460e-01,   2.1387364610e+00,   9.3380000000e-01
   1.7537389753e-01,   2.2198169440e+00,   9.2910000000e-01
   3.4712986833e-01,   2.2026648700e+00,   9.3440000000e-01
   3.8807149321e-01,   2.1834748500e+00,   9.3210000000e-01
   1.6792597685e-01,   2.1661050190e+00,   9.2880000000e-01
   3.8647555987e-01,   2.1316979640e+00,   9.3060000000e-01
   2.6462484947e-01,   2.1724982480e+00,   9.3110000000e-01
   1.4654889542e-01,   2.1417097080e+00,   9.3160000000e-01
   2.3708059533e-01,   2.1312399870e+00,   9.3360000000e-01
   3.1777291089e-01,   2.1298096210e+00,   9.3370000000e-01
   1.4071681866e-01,   2.1459649150e+00,   9.3060000000e-01
   1.0071061733e-01,   2.1640818660e+00,   9.3370000000e-01
   2.1466943614e-01,   2.1324461020e+00,   9.3230000000e-01
   3.1786928635e-01,   2.1498449910e+00,   9.3200000000e-01
   4.2128970513e-01,   2.1459337450e+00,   9.3330000000e-01
   2.9099765685e-01,   2.1550583450e+00,   9.3470000000e-01
   2.4313161755e-01,   2.1406216920e+00,   9.2960000000e-01
   3.5810612676e-01,   2.1520327920e+00,   9.2870000000e-01
   2.2333660859e-01,   2.1632583350e+00,   9.3120000000e-01
   3.0232437230e-01,   2.1282868600e+00,   9.3180000000e-01
   3.9017320350e-01,   2.1618050770e+00,   9.3670000000e-01
   2.1473533429e-01,   2.1258069640e+00,   9.3180000000e-01
   3.5774521354e-01,   2.1653113540e+00,   9.3290000000e-01
   3.3881179999e-01,   2.1417875300e+00,   9.3390000000e-01
   1.1593274968e-01,   2.1758200790e+00,   9.3140000000e-01
   2.5648881898e-01,   2.1434444640e+00,   9.3240000000e-01
   5.9829899294e-02,   2.1547672980e+00,   9.3240000000e-01
   3.4158898541e-01,   2.1520370730e+00,   9.3000000000e-01
   2.2898345056e-01,   2.1334210100e+00,   9.2950000000e-01
   3.2159393850e-01,   2.2399527800e+00,   9.3310000000e-01
   5.0568587128e-02,   2.1641947130e+00,   9.2870000000e-01
   3.1422393163e-01,   2.1497281020e+00,   9.2870000000e-01
   2.3353056927e-01,   2.1384829980e+00,   9.3040000000e-01
   3.1574955806e-01,   2.1264809060e+00,   9.3730000000e-01
   1.0700438001e-01,   2.1679510200e+00,   9.3260000000e-01
   2.6838133289e-01,   2.1383657640e+00,   9.2970000000e-01
   1.9515071095e-01,   2.1410042670e+00,   9.3310000000e-01
   3.8125014638e-01,   2.1325628210e+00,   9.2850000000e-01
   2.5231412004e-01,   2.1363669310e+00,   9.2980000000e-01
   2.8743701268e-01,   2.2560819650e+00,   9.3770000000e-01
   1.8213319259e-01,   2.1284300180e+00,   9.3380000000e-01
   3.5374877177e-01,   2.1512563150e+00,   9.3390000000e-01
   2.4382047113e-01,   2.3106151910e+00,   9.3370000000e-01
   1.1664958146e-01,   2.2160458960e+00,   9.3340000000e-01
   2.5964458795e-01,   2.1299159090e+00,   9.3490000000e-01
   2.9034963886e-01,   2.1474094260e+00,   9.3420000000e-01
   2.4738171697e-01,   2.1547072170e+00,   9.3020000000e-01
   3.0535070012e-01,   2.1382958620e+00,   9.3410000000e-01
   3.4007314843e-01,   2.2644925770e+00,   9.3770000000e-01
   9.7366670645e-02,   2.1427165960e+00,   9.3030000000e-01
   3.1421096386e-01,   2.1502227360e+00,   9.2860000000e-01
   2.1723383703e-01,   2.1580307830e+00,   9.3130000000e-01
   2.4740200194e-01,   2.1623160260e+00,   9.3480000000e-01
   1.8239899173e-01,   2.1649313460e+00,   9.2940000000e-01
   1.4664236075e-01,   2.2424814450e+00,   9.3460000000e-01
   1.8461541520e-01,   2.1633146360e+00,   9.2840000000e-01
   2.5567785530e-01,   2.2143878950e+00,   9.3150000000e-01
   2.6376320392e-01,   2.2537967860e+00,   9.3200000000e-01
   1.0353503652e-01,   2.1734416560e+00,   9.3350000000e-01
   1.9829399704e-01,   2.6093880640e+00,   9.2980000000e-01
   2.3790523949e-01,   2.4082023400e+00,   9.3150000000e-01
   3.2450586250e-01,   2.2089565860e+00,   9.2870000000e-01
   3.0182188438e-01,   2.1188526230e+00,   9.3240000000e-01
   1.9913188920e-01,   2.1572849900e+00,   9.3270000000e-01
   2.7316874081e-01,   2.1486219460e+00,   9.3300000000e-01
   2.1870986309e-01,   2.1301083310e+00,   9.3010000000e-01
   3.1442516688e-01,   2.1662493300e+00,   9.3480000000e-01
   2.1592464497e-01,   2.1320926150e+00,   9.2740000000e-01
   3.0674454171e-01,   2.1563122660e+00,   9.3640000000e-01
   3.2755213964e-01,   2.1606248470e+00,   9.3210000000e-01
   2.6182243805e-01,   2.1308457480e+00,   9.3170000000e-01
   2.5037941349e-01,   2.1532221520e+00,   9.3620000000e-01
   1.9414832522e-01,   2.1767489290e+00,   9.3320000000e-01
   3.1365601627e-01,   2.1719823170e+00,   9.3170000000e-01
   2.1526561821e-01,   2.1297791370e+00,   9.3500000000e-01
   4.6791338915e-02,   2.1763584990e+00,   9.3390000000e-01
   2.2809682921e-01,   2.1435467540e+00,   9.3380000000e-01
   2.0165580531e-01,   2.6777248750e+00,   9.3290000000e-01
   3.2416323911e-01,   2.4230315910e+00,   9.3170000000e-01
   2.9719636065e-01,   2.4148915460e+00,   9.2800000000e-01
   3.3410251838e-01,   2.3053022680e+00,   9.2960000000e-01
   3.4571817743e-01,   2.3274975290e+00,   9.2930000000e-01
   2.9083187593e-01,   2.2565570530e+00,   9.3150000000e-01
   9.4396989230e-02,   2.3401908440e+00,   9.3140000000e-01
   1.9921066200e-01,   2.2314968880e+00,   9.3150000000e-01
   3.0357190891e-01,   2.1425005080e+00,   9.3090000000e-01
   3.9950873498e-01,   2.1650341710e+00,   9.3060000000e-01
   1.8041797439e-01,   2.1317390640e+00,   9.3230000000e-01
   3.1565312313e-01,   2.1384241180e+00,   9.2910000000e-01
   4.0395001378e-01,   2.1599038850e+00,   9.3330000000e-01
   3.1197834941e-01,   2.1413701950e+00,   9.2900000000e-01
   2.0095741912e-01,   2.1307216270e+00,   9.2870000000e-01
   2.3732943792e-01,   2.1153720340e+00,   9.2880000000e-01
   2.8103867423e-01,   2.1623901550e+00,   9.3450000000e-01
   3.6876186850e-01,   2.1302558650e+00,   9.3150000000e-01
   3.6827184097e-01,   2.1775102330e+00,   9.3470000000e-01
   1.2557997022e-01,   2.1505771000e+00,   9.2930000000e-01
   2.0076998275e-01,   2.1556248100e+00,   9.3440000000e-01
   3.4154002379e-01,   2.1669162010e+00,   9.2980000000e-01
   1.9005921997e-01,   2.2201777750e+00,   9.3310000000e-01
   3.1718076188e-01,   2.1828186030e+00,   9.3100000000e-01
   1.4382682633e-01,   2.1350813500e+00,   9.3110000000e-01
   3.0096367101e-01,   2.1677593150e+00,   9.3890000000e-01
   4.0488826633e-01,   2.1584425000e+00,   9.3110000000e-01
   1.5179617802e-01,   2.2791229280e+00,   9.3070000000e-01
   2.1050519654e-01,   2.2827150420e+00,   9.3620000000e-01
   2.9697476678e-01,   2.8449628480e+00,   9.3270000000e-01
   2.3147764747e-01,   2.4194530380e+00,   9.3380000000e-01
   3.0247793836e-01,   2.1979583430e+00,   9.3610000000e-01
   1.4538410815e-01,   2.1692242080e+00,   9.3180000000e-01
   2.8318444074e-01,   2.1564219740e+00,   9.2970000000e-01
   2.2461750756e-01,   2.2221398020e+00,   9.3090000000e-01
   3.0727805015e-01,   2.1337779760e+00,   9.3320000000e-01
   2.1222389155e-01,   2.1542559560e+00,   9.2950000000e-01
   3.2984052465e-01,   2.1311256040e+00,   9.3340000000e-01
   2.9034392904e-01,   2.1377709730e+00,   9.3390000000e-01
   1.9372438090e-01,   2.1544696570e+00,   9.2940000000e-01
   2.1475860623e-01,   2.1278823000e+00,   9.3070000000e-01
   2.2837435584e-01,   2.1334208290e+00,   9.3190000000e-01
   2.0284580061e-01,   2.1693374350e+00,   9.2910000000e-01
   2.2283407769e-01,   2.1572173670e+00,   9.3560000000e-01
   1.6283019128e-01,   2.1386780480e+00,   9.2610000000e-01
   3.3373006799e-01,   2.1348054160e+00,   9.3450000000e-01
   2.4498773086e-01,   2.2113627060e+00,   9.3500000000e-01
   2.6025911909e-01,   2.1485900500e+00,   9.3210000000e-01
   3.1090078897e-01,   2.1660293900e+00,   9.2920000000e-01
   1.9488053194e-01,   2.1328728560e+00,   9.3400000000e-01
   2.6607461577e-01,   2.1689927070e+00,   9.3350000000e-01
   2.6767186392e-01,   2.1344797140e+00,   9.3420000000e-01
   2.9245751464e-01,   2.1418848530e+00,   9.2990000000e-01
   8.2594707591e-02,   2.1516055800e+00,   9.3310000000e-01
   1.6493591717e-01,   2.1256220210e+00,   9.3120000000e-01
   4.5645359197e-01,   2.1538856590e+00,   9.3100000000e-01
   3.1159858736e-01,   2.1270996670e+00,   9.3240000000e-01
   2.8657880842e-01,   2.1594464950e+00,   9.2670000000e-01
   1.6459259082e-01,   2.1293084080e+00,   9.2780000000e-01
   3.3955959146e-01,   2.1439922080e+00,   9.2500000000e-01
   2.3250042134e-01,   2.1282949270e+00,   9.3500000000e-01
   2.8095681399e-01,   2.2304995270e+00,   9.3170000000e-01
   2.6106516359e-01,   2.2264257320e+00,   9.3430000000e-01
   1.8891167561e-01,   2.1444259380e+00,   9.3650000000e-01
   2.3660707300e-01,   2.1368969650e+00,   9.3290000000e-01
   3.1917977729e-01,   2.1223066420e+00,   9.3330000000e-01
   3.3945276575e-01,   2.1308281220e+00,   9.3000000000e-01
   6.6534909006e-02,   2.1405757510e+00,   9.3220000000e-01
   3.0979229380e-01,   2.1213788270e+00,   9.3080000000e-01
   4.4454592727e-01,   2.1418290270e+00,   9.3380000000e-01
   2.7691695083e-01,   2.1261139950e+00,   9.3230000000e-01
   2.2428872674e-01,   2.1517347140e+00,   9.3270000000e-01
   3.1000345684e-01,   2.1227317830e+00,   9.3120000000e-01
   3.2259313280e-01,   2.1733395990e+00,   9.2680000000e-01
   1.6021038976e-01,   2.1626116650e+00,   9.3090000000e-01
   2.7158106317e-01,   2.1272971260e+00,   9.3000000000e-01
   7.2672800050e-02,   2.1407568120e+00,   9.2830000000e-01
   3.1325761355e-01,   2.1192192730e+00,   9.3680000000e-01
   3.6540767289e-01,   2.1496651510e+00,   9.3170000000e-01
   2.9315865766e-01,   2.1453869470e+00,   9.3080000000e-01
   2.4400473284e-01,   2.1340830620e+00,   9.3380000000e-01
   3.9374889109e-01,   2.1595044840e+00,   9.3600000000e-01
   2.8389957510e-01,   2.1322270220e+00,   9.3560000000e-01
   1.8255680071e-01,   2.1543313170e+00,   9.2690000000e-01
   2.4018094748e-01,   2.1364560940e+00,   9.3390000000e-01
   2.4679294861e-02,   2.1583211780e+00,   9.3330000000e-01
   2.4159946882e-01,   2.1431131530e+00,   9.3010000000e-01
   1.8141782304e-01,   2.1385308230e+00,   9.2840000000e-01
   1.9368197132e-01,   2.1265634320e+00,   9.3380000000e-01
   1.8535393693e-01,   2.1935126520e+00,   9.2960000000e-01
   2.2274178797e-01,   2.2421480000e+00,   9.3670000000e-01
   2.7321188090e-01,   2.1382633120e+00,   9.3060000000e-01
   3.0844365257e-01,   2.1514811350e+00,   9.3110000000e-01
   1.0503833858e-01,   2.1275568510e+00,   9.2840000000e-01
   2.5483811774e-01,   2.1488155470e+00,   9.3400000000e-01
   2.3970025012e-01,   2.1423203390e+00,   9.3160000000e-01
   1.5009404088e-01,   2.1076859880e+00,   9.3580000000e-01
   2.4931271797e-01,   2.1462052410e+00,   9.3550000000e-01
   2.4581722678e-01,   2.1375618000e+00,   9.2750000000e-01
   3.3895751735e-01,   2.1626645890e+00,   9.3230000000e-01
   3.6561627698e-01,   2.1346078340e+00,   9.3510000000e-01
   3.0069470281e-01,   2.1497427760e+00,   9.3020000000e-01
   2.2751745462e-01,   2.5335180300e+00,   9.3190000000e-01
   1.3128875367e-01,   2.6696020180e+00,   9.3350000000e-01
   3.2402775190e-01,   2.1811061310e+00,   9.3280000000e-01
   2.1161972434e-01,   2.1178563090e+00,   9.3150000000e-01
   3.9617376483e-01,   2.1533144800e+00,   9.3300000000e-01
   1.5720975412e-01,   2.1309938550e+00,   9.3480000000e-01
   3.2466856519e-01,   2.1569369820e+00,   9.3300000000e-01
   2.3746020988e-01,   2.1786743350e+00,   9.3230000000e-01
   1.9724171615e-01,   2.1970250730e+00,   9.2970000000e-01
   3.9652989347e-01,   2.1463301970e+00,   9.2980000000e-01
   2.6061574841e-02,   2.1436568290e+00,   9.3730000000e-01
   4.3374652903e-01,   2.1598483970e+00,   9.2690000000e-01
   2.3426394000e-01,   2.1252222850e+00,   9.3380000000e-01
   4.2847164424e-01,   2.1521564800e+00,   9.3410000000e-01
   3.6439937441e-01,   2.2823955260e+00,   9.3170000000e-01
   2.3377738290e-01,   2.2729676170e+00,   9.2980000000e-01
   3.3639508552e-01,   2.1501408340e+00,   9.2950000000e-01
   4.2432994476e-01,   2.1431591630e+00,   9.2810000000e-01
   3.1683077418e-01,   2.1472006680e+00,   9.3470000000e-01
   3.0988633375e-01,   2.1103551760e+00,   9.3140000000e-01
   3.0140601276e-01,   2.1686296810e+00,   9.2940000000e-01
   2.4987556716e-01,   2.1948604940e+00,   9.3210000000e-01
   3.0921743208e-01,   2.1446254750e+00,   9.3060000000e-01
   4.1016445175e-01,   2.1352793560e+00,   9.3380000000e-01
   2.9771048538e-01,   2.1461151290e+00,   9.3090000000e-01
   1.5602714678e-01,   2.1819473230e+00,   9.2880000000e-01
   2.3950333980e-01,   2.5739008700e+00,   9.3180000000e-01
   2.9461001443e-01,   3.3906544310e+00,   9.3270000000e-01
   3.4335464900e-01,   2.3502396620e+00,   9.3140000000e-01
   3.0585631163e-01,   2.6727226240e+00,   9.3300000000e-01
   9.7971332396e-02,   2.4192011030e+00,   9.3110000000e-01
   3.5658935014e-01,   2.3289601240e+00,   9.2870000000e-01
   3.4447562372e-01,   2.3154557900e+00,   9.3010000000e-01
   2.3703645730e-01,   2.3728601710e+00,   9.3300000000e-01
   2.9040970413e-01,   3.2181074790e+00,   9.3150000000e-01
   2.6634600597e-01,   3.2091525070e+00,   9.2990000000e-01
   2.7399617486e-01,   3.3562857960e+00,   9.3490000000e-01
   2.6850992871e-01,   2.6975408760e+00,   9.3010000000e-01
   2.6757770395e-01,   2.3205625980e+00,   9.3380000000e-01
   2.4384901639e-01,   2.2009205120e+00,   9.3140000000e-01
   3.5266273837e-01,   2.3934271090e+00,   9.3150000000e-01
   3.8371185472e-01,   3.3578104460e+00,   9.3190000000e-01
   1.8798008525e-01,   2.7170198960e+00,   9.3430000000e-01
   2.6211438748e-01,   2.4183461920e+00,   9.3020000000e-01
   3.7107534153e-01,   2.5735688240e+00,   9.2930000000e-01
   3.4434581050e-01,   2.5150830260e+00,   9.3240000000e-01
   2.5237411650e-01,   2.4588580310e+00,   9.3360000000e-01
   3.5928997985e-01,   2.1558683280e+00,   9.3330000000e-01
   1.3026840222e-01,   2.3736019380e+00,   9.3390000000e-01
   2.4155175152e-01,   2.5482475620e+00,   9.3160000000e-01
   1.0829621000e-01,   2.5523137070e+00,   9.3370000000e-01
   3.1352597276e-01,   2.4770725700e+00,   9.2990000000e-01
   3.4356596380e-01,   2.4479801820e+00,   9.2650000000e-01
   2.6871732524e-01,   2.1840309140e+00,   9.2590000000e-01
   2.2261518079e-01,   2.1276313090e+00,   9.3050000000e-01
   3.6547364439e-01,   1.9918711830e+00,   9.2470000000e-01
   3.2709936284e-01,   1.9228959550e+00,   9.2860000000e-01
   1.3922133284e-01,   2.2027635930e+00,   9.3020000000e-01
   2.1972340973e-01,   2.1426017640e+00,   9.3020000000e-01
   2.8854130607e-01,   2.1337332390e+00,   9.3330000000e-01
   8.0802469255e-02,   2.4026737700e+00,   9.3070000000e-01
   2.8679710060e-01,   2.4163760730e+00,   9.3260000000e-01
   1.8807852099e-01,   2.2909066810e+00,   9.3290000000e-01
   2.4245012412e-01,   2.2571392460e+00,   9.3190000000e-01
   2.0380333980e-01,   2.3647257600e+00,   9.3050000000e-01
   2.3944455254e-01,   2.2054905500e+00,   9.3250000000e-01
   3.4809887662e-01,   2.0110425270e+00,   9.3370000000e-01
   3.1290439557e-01,   2.0614461190e+00,   9.3120000000e-01
   3.2449487204e-01,   2.1274549760e+00,   9.3110000000e-01
   1.9022279376e-01,   2.1619722640e+00,   9.3540000000e-01
   2.0391888322e-01,   2.0505525500e+00,   9.2730000000e-01
   3.4792489993e-01,   2.0477793360e+00,   9.3040000000e-01
   2.6332348241e-01,   2.2079120170e+00,   9.3390000000e-01
   3.4556201041e-01,   2.1781862230e+00,   9.3660000000e-01
   3.3683181930e-01,   2.2465512290e+00,   9.2950000000e-01
   2.7638318975e-01,   2.2079911780e+00,   9.3280000000e-01
