# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   9.4693106990e-01,   1.0565422030e+00,   9.2910000000e-01
   9.4470846742e-01,   1.0012159130e+00,   9.3700000000e-01
   9.4438306677e-01,   1.0166245760e+00,   9.3370000000e-01
   9.3909524453e-01,   1.1623283280e+00,   9.3640000000e-01
   9.5502203614e-01,   1.1825565100e+00,   9.2880000000e-01
   9.3855854826e-01,   1.0584057100e+00,   9.3100000000e-01
   9.3517526566e-01,   1.0909060980e+00,   9.3500000000e-01
   9.4676538647e-01,   1.0036402830e+00,   9.3230000000e-01
   9.5005710479e-01,   9.9919503200e-01,   9.3360000000e-01
   9.5173394729e-01,   1.0521890750e+00,   9.2900000000e-01
   9.5237163917e-01,   1.0199903710e+00,   9.3230000000e-01
   9.5465642562e-01,   9.8943870100e-01,   9.3070000000e-01
   9.3511333141e-01,   9.9918442800e-01,   9.3460000000e-01
   9.4666316389e-01,   9.7828723000e-01,   9.3440000000e-01
   9.5621562711e-01,   1.0586928030e+00,   9.3670000000e-01
   9.5021429329e-01,   1.0605887870e+00,   9.3000000000e-01
   9.5279918443e-01,   1.1243465470e+00,   9.3300000000e-01
   9.5439344285e-01,   1.0699510320e+00,   9.3230000000e-01
   9.5548076869e-01,   1.0289734670e+00,   9.3050000000e-01
   9.5453818740e-01,   1.0201314570e+00,   9.3190000000e-01
   9.5515539685e-01,   1.0024318750e+00,   9.3410000000e-01
   9.5686807385e-01,   1.1613494380e+00,   9.3190000000e-01
   9.6133930017e-01,   1.3227028440e+00,   9.2580000000e-01
   9.5089680656e-01,   1.2596205130e+00,   9.3640000000e-01
   9.5704573121e-01,   1.1540650070e+00,   9.3050000000e-01
   9.5769573614e-01,   1.0349631490e+00,   9.3310000000e-01
   9.4585107364e-01,   1.1066264350e+00,   9.2920000000e-01
   9.5739741353e-01,   1.0236686860e+00,   9.3170000000e-01
   9.5655471605e-01,   1.0556995570e+00,   9.3110000000e-01
   9.5850146468e-01,   1.0141678550e+00,   9.3350000000e-01
   9.5715708392e-01,   9.9650460500e-01,   9.3260000000e-01
   9.5641511942e-01,   1.0037445910e+00,   9.3250000000e-01
   9.5616324558e-01,   1.0292377780e+00,   9.3330000000e-01
   9.6125902638e-01,   1.0414827440e+00,   9.3640000000e-01
   9.6188368236e-01,   1.1174241900e+00,   9.3550000000e-01
   9.5768351886e-01,   1.0550800520e+00,   9.3350000000e-01
   9.6039119749e-01,   1.0669358310e+00,   9.2870000000e-01
   9.6226641845e-01,   1.0143787770e+00,   9.3070000000e-01
   9.6085033657e-01,   1.0281441590e+00,   9.3260000000e-01
   9.5783749199e-01,   9.9176513800e-01,   9.3320000000e-01
   9.3929396481e-01,   9.9569101800e-01,   9.3480000000e-01
   9.6644032291e-01,   9.9807250800e-01,   9.3390000000e-01
   9.6442624547e-01,   9.9658879100e-01,   9.2860000000e-01
   9.6112535756e-01,   1.0167207180e+00,   9.3650000000e-01
   9.6345270574e-01,   9.9878911600e-01,   9.3120000000e-01
   9.5911651343e-01,   1.0125427260e+00,   9.3530000000e-01
   9.6505907198e-01,   9.9393011100e-01,   9.3360000000e-01
   9.5638367513e-01,   9.9603637100e-01,   9.3270000000e-01
   9.6205870524e-01,   1.0282855900e+00,   9.2940000000e-01
   9.6181646557e-01,   1.0301159440e+00,   9.3010000000e-01
   9.5948724320e-01,   1.0286381080e+00,   9.3470000000e-01
   9.6439104000e-01,   1.0258499860e+00,   9.3480000000e-01
   9.6223673707e-01,   9.9252517000e-01,   9.3320000000e-01
   9.6490890775e-01,   1.0275901780e+00,   9.3030000000e-01
   9.5909387038e-01,   9.9084403900e-01,   9.3310000000e-01
   9.6507482548e-01,   9.9545815600e-01,   9.3230000000e-01
   9.6447544302e-01,   1.0196527380e+00,   9.3130000000e-01
   9.6764255971e-01,   1.0112218770e+00,   9.3400000000e-01
   9.6372183252e-01,   1.0078558630e+00,   9.3460000000e-01
   9.6678797836e-01,   9.9895417400e-01,   9.3030000000e-01
   9.6156860329e-01,   9.8772705100e-01,   9.3380000000e-01
   9.6202928198e-01,   1.0054400840e+00,   9.3180000000e-01
   9.6773262249e-01,   9.7738822300e-01,   9.3370000000e-01
   9.7066484585e-01,   1.0176924830e+00,   9.2940000000e-01
   9.6934303466e-01,   9.9058507600e-01,   9.3030000000e-01
   9.6661627435e-01,   1.0103830430e+00,   9.2690000000e-01
   9.6779312570e-01,   1.0272239450e+00,   9.3240000000e-01
   9.7098907980e-01,   1.0106607390e+00,   9.3800000000e-01
   9.6961475588e-01,   1.0295413670e+00,   9.2810000000e-01
   9.6736300986e-01,   1.0215327970e+00,   9.2970000000e-01
   9.6939533627e-01,   9.8135191600e-01,   9.3270000000e-01
   9.7151929345e-01,   1.1210046070e+00,   9.3360000000e-01
   9.6967612129e-01,   1.1834374840e+00,   9.3300000000e-01
   9.6935535573e-01,   1.0466814820e+00,   9.3150000000e-01
   9.6808770781e-01,   9.8957109800e-01,   9.2910000000e-01
   9.6491437040e-01,   1.0026647240e+00,   9.3380000000e-01
   9.6934756566e-01,   9.8920706900e-01,   9.3340000000e-01
   9.6696543547e-01,   1.0127875010e+00,   9.3210000000e-01
   9.6966161264e-01,   9.9627915200e-01,   9.3550000000e-01
   9.7324724097e-01,   1.0056770070e+00,   9.2870000000e-01
   9.6548416854e-01,   9.9785081500e-01,   9.2650000000e-01
   9.6527523175e-01,   1.0452661170e+00,   9.3090000000e-01
   9.6553261046e-01,   1.0599609720e+00,   9.2930000000e-01
   9.6827291206e-01,   1.0179768340e+00,   9.3530000000e-01
   9.6775448806e-01,   9.8981204500e-01,   9.3400000000e-01
   9.6928307874e-01,   1.0111956510e+00,   9.3000000000e-01
   9.6930752148e-01,   9.8805388700e-01,   9.3020000000e-01
   9.6966684913e-01,   1.0424646270e+00,   9.3320000000e-01
   9.6973300594e-01,   1.0736565890e+00,   9.3560000000e-01
   9.6769108739e-01,   1.0216922970e+00,   9.3170000000e-01
   9.6839007562e-01,   9.9265389200e-01,   9.3210000000e-01
   9.6625281970e-01,   9.9594052400e-01,   9.3060000000e-01
   9.6563259394e-01,   9.9392391600e-01,   9.3690000000e-01
   9.6574051695e-01,   1.0097302780e+00,   9.3030000000e-01
   9.6864939718e-01,   9.9041394400e-01,   9.3400000000e-01
   9.6694742415e-01,   1.0146588790e+00,   9.3170000000e-01
   9.6934563682e-01,   9.8981672300e-01,   9.2990000000e-01
   9.7242410311e-01,   1.0204574570e+00,   9.3340000000e-01
   9.2862085701e-01,   9.9757486300e-01,   9.3570000000e-01
   9.6995906912e-01,   1.0113415150e+00,   9.3180000000e-01
   9.6395873022e-01,   9.8848677900e-01,   9.3200000000e-01
   9.6865274373e-01,   1.0107540340e+00,   9.3160000000e-01
   9.7056447162e-01,   9.9909248200e-01,   9.3570000000e-01
   9.6647322066e-01,   1.0152488940e+00,   9.3280000000e-01
   9.6772922058e-01,   9.8632175700e-01,   9.3260000000e-01
   9.5940806282e-01,   1.0043444560e+00,   9.2750000000e-01
   9.7109745321e-01,   9.9121667000e-01,   9.3130000000e-01
   9.7149820507e-01,   1.0256957020e+00,   9.3080000000e-01
   9.6842746665e-01,   1.0390423110e+00,   9.2960000000e-01
   9.6972117331e-01,   1.0395630890e+00,   9.3090000000e-01
   9.6166721419e-01,   1.0184001810e+00,   9.2720000000e-01
   9.6591980055e-01,   1.0420491200e+00,   9.3460000000e-01
   9.7204169593e-01,   1.0145200610e+00,   9.3220000000e-01
   9.6912411740e-01,   1.0172017930e+00,   9.3520000000e-01
   9.7042123581e-01,   9.8784301000e-01,   9.3300000000e-01
   9.6932187411e-01,   9.9612945900e-01,   9.3620000000e-01
   9.7220692371e-01,   9.8910722300e-01,   9.3200000000e-01
   9.7198289219e-01,   1.0096659530e+00,   9.3310000000e-01
   9.7386099964e-01,   1.1010130840e+00,   9.3080000000e-01
   9.7018997178e-01,   1.1703709970e+00,   9.3460000000e-01
   9.7217059137e-01,   1.1471719070e+00,   9.3300000000e-01
   9.6867360424e-01,   1.3963308350e+00,   9.3570000000e-01
   9.7033305497e-01,   1.2288620670e+00,   9.3040000000e-01
   9.6358464624e-01,   1.1766029070e+00,   9.3170000000e-01
   9.7393037952e-01,   1.0569746650e+00,   9.3390000000e-01
   9.7096282069e-01,   1.0469460360e+00,   9.3300000000e-01
   9.7311762252e-01,   1.0447024900e+00,   9.3240000000e-01
   9.6988129308e-01,   1.0445143500e+00,   9.3150000000e-01
   9.1936759136e-01,   1.0927491610e+00,   9.3020000000e-01
   9.6911565855e-01,   1.1013920060e+00,   9.3470000000e-01
   9.7126428751e-01,   1.1045705410e+00,   9.2580000000e-01
   9.7004614304e-01,   1.0571016860e+00,   9.3290000000e-01
   9.6607295535e-01,   1.0772177150e+00,   9.3380000000e-01
   9.7138437366e-01,   1.0799905290e+00,   9.3300000000e-01
   9.7025641490e-01,   1.0589843250e+00,   9.3130000000e-01
   9.6744457671e-01,   1.0993590930e+00,   9.3030000000e-01
   9.6403367673e-01,   1.0844595390e+00,   9.2720000000e-01
   9.6646190682e-01,   1.0599216780e+00,   9.3170000000e-01
   9.7411903488e-01,   1.0493183040e+00,   9.3310000000e-01
   9.7263705132e-01,   1.0515208720e+00,   9.3420000000e-01
   9.6714157143e-01,   1.0455563750e+00,   9.3190000000e-01
   9.7321990899e-01,   1.0506804410e+00,   9.2550000000e-01
   9.7168236473e-01,   1.0481567320e+00,   9.3090000000e-01
   9.4509308302e-01,   1.0723536450e+00,   9.3040000000e-01
   9.6811756827e-01,   1.0515513020e+00,   9.3160000000e-01
   9.7163494191e-01,   1.0616778600e+00,   9.3500000000e-01
   9.7139447613e-01,   1.0446036050e+00,   9.3410000000e-01
   9.7451406449e-01,   1.0459821030e+00,   9.3150000000e-01
   9.7013632014e-01,   1.0379210620e+00,   9.3170000000e-01
   9.6867532711e-01,   1.0395496130e+00,   9.2800000000e-01
   9.7198567860e-01,   1.0939168750e+00,   9.3370000000e-01
   9.7426955801e-01,   1.0584728280e+00,   9.3010000000e-01
   9.7334392621e-01,   1.0393406360e+00,   9.3260000000e-01
   9.6996278474e-01,   1.0584728350e+00,   9.3250000000e-01
   9.7259818485e-01,   1.0356771660e+00,   9.3030000000e-01
   9.7110918027e-01,   1.0730215950e+00,   9.3610000000e-01
   9.7515787956e-01,   1.0654939520e+00,   9.3460000000e-01
   9.6465138463e-01,   1.0684549910e+00,   9.3170000000e-01
   9.7169549422e-01,   1.0501500640e+00,   9.3200000000e-01
   9.7359763973e-01,   1.0520417620e+00,   9.3490000000e-01
   9.7292020685e-01,   1.0519583290e+00,   9.2860000000e-01
   9.7365737166e-01,   1.1273460500e+00,   9.3050000000e-01
   9.7027544359e-01,   1.1252893300e+00,   9.3300000000e-01
   9.6588508250e-01,   1.1567021890e+00,   9.3510000000e-01
   9.7056975241e-01,   1.1202725530e+00,   9.2720000000e-01
   9.7016493442e-01,   1.1140506400e+00,   9.3280000000e-01
   9.6292130844e-01,   1.1512502410e+00,   9.3440000000e-01
   9.7272090343e-01,   1.2294614480e+00,   9.3240000000e-01
   9.5660139328e-01,   1.2298690080e+00,   9.3270000000e-01
   9.7176928436e-01,   1.1293909840e+00,   9.3340000000e-01
   9.7012951228e-01,   1.1416867510e+00,   9.2540000000e-01
   9.6951189155e-01,   1.1995970800e+00,   9.2520000000e-01
   9.7282604193e-01,   1.2569657260e+00,   9.3050000000e-01
   9.7152367586e-01,   1.1547903470e+00,   9.3680000000e-01
   9.7192977099e-01,   1.1690576980e+00,   9.3370000000e-01
   9.7431740238e-01,   1.2130202770e+00,   9.3280000000e-01
   9.7083905003e-01,   1.2389655710e+00,   9.3500000000e-01
   9.7216968379e-01,   1.2229004080e+00,   9.2500000000e-01
   9.6518606156e-01,   1.2356707970e+00,   9.3460000000e-01
   9.7449969023e-01,   1.2735530900e+00,   9.3570000000e-01
   9.7390945842e-01,   1.2611913020e+00,   9.3930000000e-01
   9.7230435822e-01,   1.2490172860e+00,   9.3070000000e-01
   9.7496470808e-01,   1.2468807850e+00,   9.2650000000e-01
   9.7097199579e-01,   1.3202086500e+00,   9.3060000000e-01
   9.7019825292e-01,   1.3308441220e+00,   9.3240000000e-01
   9.6896264772e-01,   1.4029663340e+00,   9.3290000000e-01
   9.7480588614e-01,   1.5301732550e+00,   9.3190000000e-01
   9.7145330403e-01,   1.4385598830e+00,   9.3550000000e-01
   9.7185309114e-01,   1.4057188430e+00,   9.3100000000e-01
   9.7466984857e-01,   1.4739907360e+00,   9.2860000000e-01
   9.6991642079e-01,   1.3662272830e+00,   9.3550000000e-01
   9.6901976941e-01,   1.3065631690e+00,   9.3890000000e-01
   9.7400217928e-01,   1.2680164520e+00,   9.3280000000e-01
   9.6383634180e-01,   1.1974481330e+00,   9.3090000000e-01
   9.7099544783e-01,   1.1992867800e+00,   9.3270000000e-01
   9.7388645833e-01,   1.2899354650e+00,   9.3110000000e-01
   9.7126203047e-01,   1.2471875630e+00,   9.3370000000e-01
   9.7407861207e-01,   1.2862162900e+00,   9.2930000000e-01
   9.6773052607e-01,   1.2422732910e+00,   9.3360000000e-01
   9.7300153860e-01,   1.2235573040e+00,   9.3260000000e-01
   9.7375476244e-01,   1.1784289230e+00,   9.3220000000e-01
   9.6719291174e-01,   1.2237980920e+00,   9.3590000000e-01
   9.6216367608e-01,   1.3534383450e+00,   9.3110000000e-01
   9.6499335026e-01,   1.4848931060e+00,   9.3170000000e-01
   9.7249221419e-01,   1.3802545590e+00,   9.3280000000e-01
   9.6945492271e-01,   1.3753562760e+00,   9.3190000000e-01
   9.7162618429e-01,   1.2786543710e+00,   9.3070000000e-01
   9.6087173461e-01,   1.1956271540e+00,   9.3320000000e-01
   9.7382547824e-01,   1.2406707520e+00,   9.3340000000e-01
   9.6600303392e-01,   1.2159566100e+00,   9.2780000000e-01
   9.7030863647e-01,   1.2684900810e+00,   9.3000000000e-01
   9.6944585861e-01,   1.3724699230e+00,   9.3090000000e-01
   9.7318905972e-01,   1.3666443270e+00,   9.2990000000e-01
   9.7011214347e-01,   1.4104869620e+00,   9.3410000000e-01
   9.6833002011e-01,   1.3231722180e+00,   9.3170000000e-01
   9.7349684248e-01,   1.2903873730e+00,   9.3010000000e-01
   9.6363953326e-01,   1.2298246680e+00,   9.3120000000e-01
   9.6840821741e-01,   1.1521623650e+00,   9.3050000000e-01
   9.7544038750e-01,   1.1475858430e+00,   9.3550000000e-01
   9.7137010649e-01,   1.1497926890e+00,   9.3250000000e-01
   9.7355637779e-01,   1.1683714680e+00,   9.3300000000e-01
   9.6351944832e-01,   1.2247751830e+00,   9.2930000000e-01
   9.6917559642e-01,   1.1588037600e+00,   9.3290000000e-01
   9.6431762362e-01,   1.1924498330e+00,   9.3590000000e-01
   9.6139352478e-01,   1.2458426630e+00,   9.2980000000e-01
   9.7407135865e-01,   1.2632034260e+00,   9.2980000000e-01
   9.7335697772e-01,   1.1758544620e+00,   9.2920000000e-01
   9.7205656757e-01,   1.1470097120e+00,   9.2980000000e-01
   9.7349695704e-01,   1.1460921440e+00,   9.3140000000e-01
   9.7214372921e-01,   1.1496507170e+00,   9.3220000000e-01
   9.6899924177e-01,   1.1645117160e+00,   9.2960000000e-01
   9.6783942319e-01,   1.1483960190e+00,   9.2740000000e-01
   9.7282731510e-01,   1.1571022880e+00,   9.3270000000e-01
   9.7260548582e-01,   1.1919440390e+00,   9.2670000000e-01
   9.6895541940e-01,   1.2104653950e+00,   9.3690000000e-01
   9.7219197078e-01,   1.1719497490e+00,   9.3130000000e-01
   9.7286679542e-01,   1.2319859400e+00,   9.3010000000e-01
   9.7446355897e-01,   1.3191998090e+00,   9.3270000000e-01
   9.7449004122e-01,   1.2477953160e+00,   9.3130000000e-01
   9.7610282879e-01,   1.1754482770e+00,   9.2750000000e-01
   9.6639827860e-01,   1.1763497890e+00,   9.3480000000e-01
   9.6913855474e-01,   1.1859948210e+00,   9.3210000000e-01
   9.7391245022e-01,   1.2085171020e+00,   9.3070000000e-01
   9.7081062378e-01,   1.1858958950e+00,   9.3190000000e-01
   9.7430521074e-01,   1.1967054120e+00,   9.2960000000e-01
   9.7020948010e-01,   1.2929334180e+00,   9.3080000000e-01
   9.6553499547e-01,   1.1954656380e+00,   9.3200000000e-01
   9.7185923190e-01,   1.1577212820e+00,   9.3190000000e-01
   9.6971754336e-01,   1.1973556390e+00,   9.3290000000e-01
   9.7419171137e-01,   1.1746149120e+00,   9.3610000000e-01
   9.7218766355e-01,   1.1559623170e+00,   9.3430000000e-01
   9.6763382054e-01,   1.1415106950e+00,   9.3140000000e-01
   9.7159886724e-01,   1.1532642870e+00,   9.2930000000e-01
   9.7303362616e-01,   1.1453940850e+00,   9.3080000000e-01
   9.7337007686e-01,   1.1421253490e+00,   9.2810000000e-01
   9.7376942574e-01,   1.1359028120e+00,   9.2930000000e-01
   9.7350818501e-01,   1.1505424080e+00,   9.3160000000e-01
   9.7375594438e-01,   1.1409908640e+00,   9.3300000000e-01
   9.7167929855e-01,   1.1386571810e+00,   9.3220000000e-01
   9.7107001649e-01,   1.1345657410e+00,   9.3440000000e-01
   9.7227532778e-01,   1.1416345900e+00,   9.2970000000e-01
   9.6761821653e-01,   1.1978437150e+00,   9.3160000000e-01
   9.5620599531e-01,   1.1658875110e+00,   9.2980000000e-01
   9.6833847692e-01,   1.1941123060e+00,   9.3370000000e-01
   9.6695145416e-01,   1.1508225300e+00,   9.3130000000e-01
   9.7078605761e-01,   1.1674818110e+00,   9.3260000000e-01
   9.6171263017e-01,   1.2142004260e+00,   9.3420000000e-01
   9.6149016268e-01,   1.1810399180e+00,   9.3190000000e-01
   9.7076378827e-01,   1.1647994930e+00,   9.2330000000e-01
   9.6985479770e-01,   1.1355566760e+00,   9.2750000000e-01
   9.7426214288e-01,   1.1856363130e+00,   9.3420000000e-01
   9.6852538362e-01,   1.1955046410e+00,   9.3240000000e-01
   9.7103606632e-01,   1.1627529780e+00,   9.3740000000e-01
   9.6824437351e-01,   1.1537743790e+00,   9.3220000000e-01
   9.7309730575e-01,   1.1468531340e+00,   9.3460000000e-01
   9.7009780933e-01,   1.1551338450e+00,   9.3120000000e-01
   9.6928426084e-01,   1.1787565450e+00,   9.3420000000e-01
   9.7442272631e-01,   1.1518581440e+00,   9.3230000000e-01
   9.7353373149e-01,   1.1488172710e+00,   9.3700000000e-01
   9.7409251054e-01,   1.1512165460e+00,   9.3010000000e-01
   9.6947544101e-01,   1.1520993990e+00,   9.3000000000e-01
   9.7281700255e-01,   1.1452197450e+00,   9.2790000000e-01
   9.6256511139e-01,   1.1481408580e+00,   9.3340000000e-01
   9.6627224708e-01,   1.1400095970e+00,   9.3230000000e-01
   9.7151149857e-01,   1.1470702620e+00,   9.3600000000e-01
   9.7129137766e-01,   1.2515550140e+00,   9.3150000000e-01
   9.7040699568e-01,   1.2430152850e+00,   9.3240000000e-01
   9.7340370709e-01,   1.2719350400e+00,   9.3090000000e-01
   9.7154738261e-01,   1.1997416290e+00,   9.3000000000e-01
   9.7157539966e-01,   1.2132199410e+00,   9.3320000000e-01
   9.7413396318e-01,   1.1934182480e+00,   9.2970000000e-01
   9.7431417887e-01,   1.1879317670e+00,   9.3040000000e-01
   9.6901437799e-01,   1.1703988110e+00,   9.2980000000e-01
   9.7448321713e-01,   1.1711948150e+00,   9.3300000000e-01
   9.6272966006e-01,   1.1666465500e+00,   9.3290000000e-01
   9.7420889055e-01,   1.1601781990e+00,   9.3270000000e-01
   9.6819918858e-01,   1.1713116760e+00,   9.2960000000e-01
   9.7376363852e-01,   1.1675410260e+00,   9.3510000000e-01
   9.7070632756e-01,   1.1627849310e+00,   9.3460000000e-01
   9.7052156577e-01,   1.1425899620e+00,   9.2990000000e-01
   9.7476352145e-01,   1.1476173150e+00,   9.2570000000e-01
   9.7155016825e-01,   1.1969906010e+00,   9.3410000000e-01
   9.7238051203e-01,   1.2764383610e+00,   9.3580000000e-01
   9.5488604750e-01,   1.1680423530e+00,   9.3250000000e-01
   9.7256291991e-01,   1.1477778750e+00,   9.3120000000e-01
   9.7212630296e-01,   1.1944476860e+00,   9.3420000000e-01
   9.7483451146e-01,   1.1485433280e+00,   9.3180000000e-01
   9.7004680679e-01,   1.1872335940e+00,   9.3250000000e-01
   9.7315934948e-01,   1.1524949490e+00,   9.3620000000e-01
   9.7438413411e-01,   1.1372901480e+00,   9.2700000000e-01
   9.7047124639e-01,   1.1575007290e+00,   9.3400000000e-01
   9.7148441487e-01,   1.1395021630e+00,   9.3220000000e-01
   9.7352492891e-01,   1.1939938590e+00,   9.3160000000e-01
   9.7029472110e-01,   1.1893378730e+00,   9.2590000000e-01
   9.7043324467e-01,   1.1868938080e+00,   9.2840000000e-01
   9.6379448402e-01,   1.1607219830e+00,   9.3240000000e-01
   9.7052191504e-01,   1.1396808220e+00,   9.2980000000e-01
   9.7566316876e-01,   1.1492150520e+00,   9.3130000000e-01
   9.7263163365e-01,   1.1395212370e+00,   9.2970000000e-01
   9.7180356321e-01,   1.1486120420e+00,   9.3080000000e-01
   9.7053001378e-01,   1.1850185370e+00,   9.3420000000e-01
   9.7328858611e-01,   1.1729458470e+00,   9.3280000000e-01
   9.7218392112e-01,   1.1654736620e+00,   9.3310000000e-01
   9.7215739685e-01,   1.1631713220e+00,   9.3340000000e-01
   9.6924155856e-01,   1.1568643500e+00,   9.3110000000e-01
   9.6556880974e-01,   1.1431544570e+00,   9.2950000000e-01
   9.7574351269e-01,   1.1612976770e+00,   9.3030000000e-01
   9.7285591075e-01,   1.1557631500e+00,   9.2750000000e-01
   9.7593882177e-01,   1.1646296980e+00,   9.3240000000e-01
   9.7127225865e-01,   1.1603526860e+00,   9.3030000000e-01
   9.7059382297e-01,   1.1850433470e+00,   9.3500000000e-01
   9.7247601449e-01,   1.1656792670e+00,   9.3550000000e-01
   9.1809569606e-01,   1.1489710870e+00,   9.2890000000e-01
   9.6340492160e-01,   1.1595184070e+00,   9.3670000000e-01
   9.6909482109e-01,   1.1423918100e+00,   9.2950000000e-01
   9.7144362600e-01,   1.1526038430e+00,   9.3070000000e-01
