# iter energy acceptance cpu_seconds
0 65.4716335723 0.99653 2.936022454
1 66.260469623 0.99676 3.333864491
2 66.1609551927 0.99666 3.112025977
3 65.9500130317 0.99667 3.061985414
4 65.1914728816 0.99676 3.110482804
5 64.9371998914 0.99676 3.094264086
6 66.0731507424 0.99661 3.095865586
7 65.5884526835 0.99652 4.347784688
8 65.8194558213 0.99664 3.085050609
9 65.7436877639 0.9968 3.188211921
10 65.4659005437 0.99656 3.035812001
11 65.8972533409 0.99652 2.979659512
12 65.7723133392 0.99642 3.235752104
13 65.6792463952 0.99642 3.123527974
14 65.4608659188 0.99671 3.298923486
15 66.0871334597 0.99649 3.325575216
16 65.7330579017 0.99677 3.308170235
17 66.238583334 0.99679 4.700408356
18 65.685306952 0.99676 3.640235309
19 66.0373152007 0.99654 3.231918222
20 65.2206457834 0.99658 3.916052987
21 65.6362910548 0.99679 3.094193697
22 65.1591687914 0.99702 2.978644911
23 65.9824116237 0.99647 3.028053274
24 65.1835213674 0.99673 3.098607624
25 64.8948562656 0.99672 3.237565238
26 64.7070262494 0.99656 3.118349391
27 65.6036911787 0.99676 4.828644944
28 65.0077432019 0.99668 3.122327052
29 65.2218265389 0.99648 3.091330017
30 65.0464845494 0.99651 3.179081767
31 64.3131373557 0.99681 3.900660038
32 65.0034092836 0.99668 3.207918505
33 63.8059028275 0.99653 3.215196361
34 64.9464989323 0.99679 3.047822243
35 63.7769820261 0.99655 3.087372257
36 63.6538619798 0.99658 5.131072972
37 64.0779634624 0.9965 3.344275133
38 63.4065792112 0.99653 3.30447268
39 64.1085154064 0.99661 3.939254981
40 62.8779756298 0.99675 3.720346022
41 63.0537444675 0.99678 3.268477553
42 61.6510758185 0.99661 3.58096567
43 62.6618363012 0.99672 3.556064984
44 61.5821041968 0.99686 3.427058388
45 61.556417732 0.99658 5.004130593
46 61.585891285 0.99683 3.723728871
47 60.4452682153 0.99644 3.648997795
48 60.5869705162 0.99648 3.615939202
49 60.2424054563 0.99698 3.886223091
50 59.9336034602 0.99665 3.213246405
51 59.8437483007 0.99674 3.182103373
52 59.0223717294 0.99667 3.368475795
53 59.3028084885 0.99661 4.065947825
54 59.3357784255 0.99674 5.245904788
55 58.8067105877 0.9967 4.019498415
56 59.0523181748 0.99645 3.904843421
57 58.9766645543 0.99692 3.601688835
58 58.7107536674 0.99678 3.614024098
59 58.7705827353 0.99675 3.711856436
60 58.8146007822 0.99683 4.198811804
61 58.7766515471 0.99701 4.191290672
62 58.6973193516 0.99641 5.122658256
63 58.7935991188 0.99667 3.722030739
64 58.7508516437 0.99663 3.775552486
65 58.7051809034 0.9967 3.923320994
66 58.833693221 0.99649 3.641115545
67 58.8569439094 0.99682 4.023182243
68 58.8757772615 0.9967 4.103265392
69 58.8253105522 0.9966 4.479171953
70 58.7916058248 0.99661 5.129605472
71 58.5177015467 0.99666 3.888428616
72 58.9595798174 0.99646 4.25702228
73 58.7146946943 0.99676 4.356429851
74 58.8695212474 0.99674 4.473600715
75 58.8975552648 0.99652 3.69562603
76 58.6435048688 0.99663 3.403365036
77 58.88796954 0.99699 3.468419156
78 58.8582693256 0.99661 5.351100992
79 58.7905700917 0.99648 3.832855864
80 58.6491539676 0.99667 4.161625629
81 58.6455315451 0.99681 3.778761831
82 58.6325601253 0.9966 3.619489988
83 58.4630553603 0.99685 4.430731379
84 58.621411693 0.99664 3.494046581
85 58.5150514571 0.99658 3.841619303
86 58.6425864082 0.99663 5.468553271
87 58.6864872369 0.99671 4.228601583
88 58.6352613083 0.99667 4.642385401
89 58.5855638066 0.99658 3.652225845
90 58.5414113315 0.99647 3.644966692
91 58.5817893083 0.99663 3.683322459
92 58.5621677789 0.99651 4.166720427
93 58.6133384766 0.99643 5.197701204
94 58.2840552714 0.99633 4.176414554
95 58.5167505795 0.99692 4.738989488
96 58.7668091439 0.99654 4.185149897
97 58.1984643756 0.9968 4.305866222
98 58.675336181 0.99644 3.706931854
99 58.3548888028 0.99672 3.875499552
