# iter energy acceptance cpu_seconds
0 4793.41119503 0.99672 104.325245855
1 4909.09836744 0.99683 100.471965637
2 4835.00139379 0.99646 100.594709255
3 4812.68596343 0.99682 104.231043611
4 4877.33914104 0.99661 109.681399505
5 4817.46431925 0.99645 116.39263118
6 4794.6963849 0.99717 99.624259149
7 4854.29653924 0.9966 102.453940986
8 4893.95521091 0.99674 107.17166302
9 4802.02622588 0.99669 102.917478049
10 4823.65843992 0.99692 102.660746733
11 4843.15563393 0.99699 99.525564098
12 4740.96811228 0.99639 103.146059066
13 4814.21418155 0.99634 104.769553316
14 4858.63027517 0.99671 101.459152029
15 4823.66531371 0.9967 101.467525847
16 4804.4646038 0.99687 103.844079896
17 4791.24744672 0.996 105.895285695
18 4791.15122724 0.9968 108.122123328
19 4802.69553457 0.99681 103.760488131
20 4801.16190711 0.99652 104.580014761
21 4825.55038733 0.9969 103.535704255
22 4818.31468621 0.99683 106.093383524
23 4787.8567514 0.99677 104.590607733
24 4865.91319117 0.99661 108.631037753
25 4826.13668191 0.99703 112.702391909
26 4823.90601625 0.99681 111.38011731
27 4869.28712698 0.99669 110.117399844
28 4791.32145422 0.9967 106.548528772
29 4768.20650659 0.99674 112.976142947
30 4818.24304445 0.99638 105.466998251
31 4776.22974993 0.99673 106.412133089
32 4790.90714082 0.99664 109.636934589
33 4724.54270116 0.99667 113.73473915
34 4751.50905475 0.99688 108.077961259
35 4769.63046139 0.99644 107.851498106
36 4787.37250632 0.99668 107.727486953
37 4817.77491375 0.99666 123.356204714
38 4722.77962942 0.99672 115.098137251
39 4768.41436491 0.99689 113.13637264
40 4789.11932452 0.99675 108.552238731
41 4719.25805955 0.99665 108.241403898
42 4714.116293 0.99664 105.165803688
43 4798.27438965 0.99678 107.960714864
44 4700.116806 0.99706 115.519328021
45 4783.80096941 0.99673 11757.0363468
46 4724.78164888 0.99638 134.312426752
47 4786.04049733 0.99662 98.719349096
48 4754.12513135 0.99667 101.593606516
49 4806.83749724 0.99651 98.735016557
50 4667.09032893 0.99692 106.130562502
51 4709.47657883 0.99651 109.52566083
52 4724.83693159 0.99641 103.618687651
53 4699.5301757 0.99686 103.570944638
54 4759.56173871 0.99677 107.881895614
55 4682.02069636 0.99643 113.575653585
56 4682.55675724 0.99674 113.601267826
57 4717.40380119 0.99649 111.41514201
58 4657.49402623 0.99672 108.111387134
59 4672.90671996 0.99631 110.919858378
60 4682.26076171 0.99696 103.630283783
61 4658.36905183 0.99656 113.406941724
62 4612.90362736 0.99684 108.89494187
63 4593.2958892 0.99688 110.524806876
64 4665.97900232 0.99672 108.009260396
65 4666.01967088 0.99679 109.858806776
66 4551.77348724 0.99664 106.214962044
67 4554.41853789 0.99647 107.13794852
68 4577.1627506 0.99692 107.90411876
69 4578.46180034 0.99678 111.781885399
70 4575.43096654 0.9964 110.15466254
71 4635.52630019 0.99691 106.680770367
72 4554.27756626 0.99641 108.244572956
73 4470.55014321 0.99661 109.695479172
74 4589.18576164 0.99673 101.89106351
75 4551.74949305 0.9966 105.872592605
76 4499.21318024 0.99673 108.311234567
77 4528.8891409 0.99633 110.654631114
78 4534.72842165 0.99678 115.289162492
79 4428.810653 0.99662 111.271520231
80 4460.48374802 0.99631 103.45474588
81 4460.43786836 0.99686 113.952928495
82 4446.52225313 0.99621 111.900048337
83 4476.07342914 0.99642 118.393555256
84 4322.31427563 0.99715 109.787375238
85 4399.5630797 0.99664 116.967515364
86 4364.04452924 0.99638 104.006174529
87 4396.17316402 0.99648 104.863541379
88 4356.02783947 0.99676 122.666275043
89 4374.71733207 0.99661 117.644578103
90 4370.35656569 0.99696 124.452425199
91 4344.1206321 0.99671 115.556584089
92 4299.03695278 0.99656 122.621829738
93 4363.30785129 0.99645 113.664179061
94 4272.65394974 0.99656 102.543732968
95 4227.09434507 0.99677 100.01499938
96 4269.05333008 0.99669 109.146032622
97 4298.86627417 0.99679 110.78318343
98 4298.80274743 0.99653 109.795337162
99 4243.93154445 0.99694 119.333682197
100 4262.8234979 0.99653 121.349818431
101 4266.08764267 0.9968 117.862545105
102 4184.68209132 0.99642 107.536857678
103 4197.78563092 0.9969 106.277694068
104 4154.71267419 0.9969 116.361658291
105 4192.25955115 0.99667 101.047181207
106 4159.52571105 0.9969 99.02808205
107 4180.71833657 0.99661 102.572395524
108 4165.57528309 0.99658 103.101828196
109 4142.01876364 0.99661 138.603120443
110 4155.64116829 0.99685 118.95371182
111 4057.81942786 0.99675 116.109446137
112 4074.38156361 0.9965 131.867373318
113 4069.46688364 0.99668 109.586027771
114 4116.04088492 0.99667 118.367628361
115 4084.74495294 0.99697 109.398593384
116 4077.02818823 0.99666 104.870267236
117 4021.10981736 0.9965 100.012818318
118 4013.08880117 0.99656 116.571070551
119 4029.84231596 0.99686 134.945865626
120 4024.50832524 0.99658 153.337529053
121 3977.84999226 0.99663 123.299878674
122 3975.76744965 0.99678 99.63684449
123 4005.92421302 0.99673 101.264144662
124 3955.93927046 0.99645 100.922167413
125 4007.22684821 0.9969 98.964003846
126 3964.58032259 0.99692 99.209413437
127 3902.44397773 0.99667 99.58915693
128 3899.16423147 0.99651 99.056538958
129 3886.07772206 0.99656 100.861284776
