# iter energy acceptance cpu_seconds
0 4793.41119503 0.99672 129.493125728
1 4857.05161909 0.99665 133.853478006
2 4806.3299183 0.99677 136.453630766
3 4834.4435424 0.99688 114.339323605
4 4864.686817 0.99661 98.347866268
5 4871.24860759 0.99696 97.687080312
6 4806.65698523 0.99673 100.715507913
7 4811.65616436 0.99678 99.351117038
8 4874.72319246 0.99703 100.610973707
9 4859.23324312 0.99703 98.732080667
10 4930.2758197 0.99677 98.992526512
11 4875.46798315 0.99668 98.419374164
12 4796.18548548 0.99677 105.409266161
13 4809.35168853 0.99619 100.005318026
14 4835.63774256 0.99657 99.900766093
15 4897.10080004 0.99685 99.244763067
16 4770.67834279 0.99691 97.913879008
17 4719.95102036 0.99647 99.373866472
18 4785.72989975 0.99681 98.53802732
19 4797.32940411 0.99642 97.990257112
20 4796.27131988 0.99636 98.279632194
21 4843.45186439 0.99661 97.877989431
22 4873.54617962 0.99666 97.989605827
23 4802.61811388 0.9966 98.286384206
24 4842.22656301 0.99675 99.699282373
25 4912.5485873 0.99706 98.347340809
26 4835.41286559 0.99622 98.209477767
27 4840.27012191 0.99654 99.596326827
28 4860.02555692 0.99654 98.433125741
29 4786.48821238 0.99666 98.344703605
30 4797.14276854 0.99646 100.244802035
31 4798.58251515 0.99681 98.360186795
32 4875.58976237 0.99652 98.979590595
33 4850.19489851 0.997 98.025326225
34 4806.54400923 0.99664 98.386228894
35 4859.69768348 0.99666 100.732013502
36 4810.71903692 0.99664 99.962496556
37 4860.27011566 0.99691 101.017563153
38 4770.72427361 0.99704 98.339047397
39 4817.00881826 0.99642 97.780562918
40 4809.3281629 0.99705 97.544998718
41 4851.37833543 0.99657 98.780824574
42 4723.00635992 0.9967 98.476609927
43 4848.52384888 0.99714 519.786771505
44 4879.51541612 0.99696 98.228634844
45 4806.03859028 0.99707 98.739720923
46 4818.01982779 0.99669 97.823200966
47 4871.85207084 0.99663 98.730772567
48 4857.12162162 0.99655 98.577040117
49 4841.24963587 0.99669 98.757607392
50 4882.35157296 0.99676 98.040494615
51 4847.65769074 0.99672 98.773906361
52 4742.5355881 0.99693 97.859228751
53 4841.75652437 0.99657 99.79241062
54 4765.17239675 0.99658 98.489182135
55 4841.52626822 0.99679 99.022765124
56 4798.82881039 0.99649 100.030500606
57 4755.61181492 0.9968 97.309131482
58 4781.68513012 0.99634 97.626054431
59 4715.33579998 0.99692 98.917828165
60 4840.09290783 0.99687 98.897643854
61 4777.79296341 0.99642 98.173432142
62 4782.50891259 0.99639 98.312911363
63 4810.47405889 0.99679 97.603089702
64 4853.9412424 0.9969 99.810301932
65 4828.75380562 0.9963 99.285924592
66 4817.2539097 0.9968 97.986918358
67 4760.96566327 0.99697 152.561131575
68 4770.35567247 0.99655 97.586751431
69 4848.02903222 0.99656 97.966186109
70 4715.48385411 0.99664 98.440030047
71 4844.06835065 0.99654 99.388256062
72 4823.98126171 0.99688 98.094135944
73 4740.51283153 0.9968 97.769279633
74 4881.31859614 0.99686 99.73283906
75 4866.69515734 0.99647 98.20837902
76 4855.54924002 0.99691 97.862167485
77 4776.42056841 0.99671 98.724439363
78 4845.17357562 0.99678 97.929608349
79 4806.02337503 0.99644 98.906295498
80 4842.0514537 0.99698 97.531254104
81 4784.43780183 0.99643 98.790017315
82 4871.26318176 0.99669 97.467289426
83 4858.37862088 0.99667 99.917483303
84 4818.54778931 0.99668 97.369294649
85 4773.50218075 0.99679 167.670835589
86 4820.53126235 0.99675 97.890530824
87 4783.70296295 0.99668 98.266972996
88 4829.62984376 0.99663 97.864661979
89 4808.66516261 0.99668 99.419051164
90 4848.49841075 0.99633 100.018948828
91 4822.12088799 0.99673 97.519173314
92 4815.54140994 0.9968 98.836983936
93 4841.24743822 0.99677 98.311686797
94 4798.05574161 0.99661 104.980624928
95 4819.22755669 0.99657 98.780531715
96 4847.57055596 0.9968 97.90389039
97 4760.85827413 0.99664 101.715012148
98 4817.0389351 0.9963 98.345931756
99 4827.40157285 0.99659 98.47262112
100 4851.98688427 0.99655 99.172360817
101 4826.73349016 0.99684 2249.10262811
102 4709.09444 0.99654 100.067889142
103 4788.72426628 0.99671 98.699676828
104 4802.90140063 0.99684 98.79428876
105 4783.47058286 0.99688 98.390338021
106 4812.20004064 0.99685 98.738307765
107 4892.66575348 0.99664 98.521044689
108 4723.3950147 0.99668 98.346408661
109 4743.3248554 0.99675 97.982537957
110 4846.6831158 0.99674 98.941917786
111 4804.3699839 0.99661 98.256259045
112 4728.35452889 0.99689 99.472612739
113 4801.34773316 0.9966 99.41184088
114 4820.14773353 0.99648 98.523322723
115 4805.72175089 0.99678 97.82358795
116 4743.65399571 0.99651 98.45356464
117 4816.67304728 0.99664 98.753869286
118 4817.99316616 0.99661 99.712246898
119 4837.06762888 0.99646 272.212780537
120 4776.27502982 0.99681 112.963449855
121 4696.22027198 0.99654 99.260119914
122 4806.64913181 0.99694 98.540626021
123 4840.40625494 0.99656 99.464120083
124 4757.32401394 0.99661 99.904807839
125 4809.89560749 0.99675 99.028229748
126 4743.89569406 0.99672 98.394967124
127 4733.96982711 0.9966 99.644161525
128 4811.9242163 0.9965 100.266885326
129 4762.16930827 0.9963 100.118719805
