# iter energy acceptance cpu_seconds
0 1.50089302063 0.59116 0.515533166
1 1.52411487729 0.59418 0.520442148
2 1.50263626193 0.59325 0.508855977
3 1.50343913406 0.59309 0.507149711
4 1.51494998973 0.59188 0.509372311
5 1.51071761416 0.59055 0.513541331
6 1.50175788025 0.5932 0.517877336
7 1.50020637598 0.59049 0.515368278
8 1.50191508477 0.58978 0.50934813
9 1.50525637613 0.58961 0.511708623
10 1.50433757718 0.59012 0.515183316
11 1.50118537281 0.59182 0.519288633
12 1.50029270466 0.59201 0.515230032
13 1.50030389925 0.58943 0.514204813
14 1.50187624241 0.59005 0.518066117
15 1.50209381932 0.59022 0.506404607
16 1.5018905827 0.59223 0.512946694
17 1.5014298428 0.59171 0.565165258
18 1.50035275467 0.59334 0.560766775
19 1.50004362228 0.59111 0.591246038
20 1.50043638412 0.59152 0.528101638
21 1.50093729525 0.58965 0.76039685
22 1.50184404958 0.59389 0.558410676
23 1.50099402617 0.59207 0.556742711
24 1.50025606952 0.59243 0.550610578
25 1.4999902058 0.59182 0.527488898
26 1.49986379883 0.5897 0.544365553
27 1.50054306923 0.59184 0.775256494
28 1.5005131506 0.59322 0.583211084
29 1.5008604292 0.59232 0.551051573
30 1.50002942947 0.59055 0.565071856
31 1.49998002291 0.58832 0.581420753
32 1.49995382173 0.5911 0.648240322
33 1.50011304136 0.59368 0.791143662
34 1.50043344218 0.59102 0.663516457
35 1.500132461 0.59005 0.757726033
36 1.50034490729 0.58853 0.643843699
37 1.50009876868 0.594 0.650410439
38 1.50006148975 0.58919 0.598982936
39 1.49996160454 0.59222 0.846070605
40 1.49998380256 0.59019 0.645002364
41 1.50055017216 0.59151 0.630671636
42 1.50005124096 0.59028 0.58529463
43 1.49996264197 0.59242 0.691913916
44 1.49998315246 0.59221 0.598258733
45 1.50007839811 0.58954 0.607988726
46 1.50004126023 0.59335 0.545702139
47 1.5001637391 0.5909 0.525808341
48 1.50002771449 0.5886 0.531853268
49 1.50013769419 0.59143 0.542653105
50 1.50001316317 0.58996 0.520230485
51 1.50007281797 0.5946 0.540001843
52 1.49996371511 0.59241 0.516860516
53 1.50020268214 0.58988 0.527062186
54 1.50013791996 0.59132 0.55001949
55 1.5000378972 0.59307 0.511950012
56 1.49999934267 0.59116 0.518705748
57 1.49988470174 0.59263 0.526466958
58 1.49990563495 0.59145 0.522349469
59 1.50006448744 0.5919 0.524550919
60 1.50003115422 0.59235 0.547499759
61 1.49999837575 0.59022 0.548467491
62 1.50000297768 0.59227 0.526511916
63 1.50000834049 0.592 0.510759489
64 1.50002857148 0.59258 0.513859077
65 1.4999295249 0.59232 0.580755391
66 1.49997879911 0.59256 0.515101017
67 1.4999950764 0.59 0.526244361
68 1.49999263224 0.59108 0.519966704
69 1.50005170111 0.59193 0.525816777
70 1.5000112099 0.59357 0.516222515
71 1.49997681167 0.58873 0.542427307
72 1.50000979049 0.59091 0.528042621
73 1.50000902681 0.59023 0.515640367
74 1.49999187197 0.59373 0.508983706
75 1.50002846249 0.58884 0.519406625
76 1.49997249866 0.5908 0.512905645
77 1.50000847569 0.59303 0.551959072
78 1.50000077523 0.5912 0.551036118
79 1.50000894702 0.59117 0.540340724
80 1.50003440887 0.59288 0.540972295
81 1.499954278 0.5923 0.582497293
82 1.49998602382 0.5889 0.559182065
83 1.50000422298 0.59048 0.558078645
84 1.4999929593 0.59212 0.619507574
85 1.5000126065 0.59207 0.586800156
86 1.49999427988 0.59164 0.628227318
87 1.50000311623 0.59147 0.543993497
88 1.50001561369 0.59059 0.52774094
89 1.50000118927 0.59193 0.534909492
90 1.49998685308 0.58776 0.636240936
91 1.5000244161 0.59047 0.562077994
92 1.50000070037 0.59328 0.59906697
93 1.50000276846 0.59005 0.547654446
94 1.50000231002 0.59118 0.598923281
95 1.49999918916 0.5933 0.568668367
96 1.50000160425 0.59141 0.564756132
97 1.50001676336 0.59233 0.65472448
98 1.50000247743 0.59227 0.697079764
99 1.49999770456 0.59195 0.543373808
