# iter energy acceptance cpu_seconds
0 3.25176416879 0.99896 0.599368476
1 3.28741793211 0.99893 0.601302641
2 3.23048631329 0.9991 0.604812452
3 3.25551036206 0.99892 0.608346861
4 3.24183889193 0.99899 0.599044787
5 3.2606572209 0.99906 0.632544118
6 3.23149941598 0.99903 0.643941967
7 3.28630016735 0.99899 0.78141954
8 3.25429939472 0.99898 0.666413935
9 3.23552353406 0.99912 0.623510691
10 3.23012760336 0.99918 0.601730776
11 3.22145557729 0.999 0.596922603
12 3.2252641402 0.999 0.597711704
13 3.21176812188 0.99881 0.684775212
14 3.2182618684 0.999 0.65632841
15 3.23152584728 0.99911 0.59853153
16 3.2527377143 0.99896 0.598434212
17 3.17620908947 0.99884 0.603398482
18 3.19641432636 0.99895 0.606854434
19 3.18136969149 0.99906 0.603175912
20 3.2280249454 0.99898 0.607188009
21 3.25272919828 0.99888 0.594104259
22 3.21076881886 0.9988 0.595149006
23 3.24654851324 0.99905 0.602163716
24 3.24403299563 0.99912 0.59283931
25 3.23899032445 0.99896 0.594877746
26 3.21496660554 0.99919 0.614774875
27 3.26302371126 0.99915 0.597672419
28 3.18257884278 0.99904 0.598642295
29 3.20079746261 0.99898 0.593846329
30 3.23455502021 0.99896 0.600677298
31 3.22396248732 0.99899 0.596172329
32 3.22357541743 0.99898 0.597732258
33 3.23016896014 0.99899 0.594514833
34 3.19899155804 0.99923 0.601360984
35 3.2211955227 0.99908 0.606448069
36 3.17037479201 0.99902 0.596728483
37 3.16687252953 0.99907 0.596227563
38 3.20405380855 0.99924 0.605247017
39 3.20409042558 0.99926 0.594164244
40 3.18976924242 0.99903 1.737643141
41 3.20660947452 0.99909 0.601025727
42 3.21478804338 0.99907 0.601413302
43 3.21017795872 0.99917 0.599588133
44 3.14052432103 0.99922 0.599611802
45 3.16366475468 0.99906 0.59662684
46 3.12662236598 0.99916 0.604036362
47 3.16783634862 0.99925 0.602409328
48 3.14428194345 0.99927 0.599178613
49 3.17737371964 0.99906 0.606700873
50 3.16758063865 0.99919 0.592872244
51 3.14194154807 0.99908 0.607549389
52 3.19178149394 0.99922 0.598529221
53 3.14555024775 0.9992 0.593389957
54 3.15896443718 0.99909 0.658939628
55 3.15707574308 0.99916 0.66253939
56 3.16236417523 0.9991 0.598884369
57 3.15139375622 0.99917 0.59781836
58 3.15020986975 0.99936 0.600788825
59 3.14078197418 0.99907 0.596010316
60 3.14049594086 0.99904 0.600957566
61 3.20610828473 0.99933 0.589532363
62 3.16803236534 0.99913 0.599935662
63 3.1749810352 0.99903 0.611315694
64 3.14254135462 0.99909 0.598498338
65 3.16130222637 0.99927 0.596883656
66 3.13904405105 0.99904 0.596480779
67 3.14019886355 0.99899 0.641582125
68 3.1637425401 0.99921 0.602458795
69 3.14556275476 0.99906 0.599246736
70 3.12338175191 0.99924 0.596105261
71 3.15683511261 0.99914 0.598365849
72 3.15444041952 0.9991 0.597051846
73 3.13426382981 0.99932 0.599034117
74 3.15492704842 0.99923 0.59512882
75 3.15912296841 0.9992 0.60226166
76 3.15649590105 0.99918 0.597551197
77 3.13125839346 0.99917 0.599630724
78 3.16075619519 0.99907 0.60155861
79 3.15191782407 0.99924 0.594804835
80 3.14035263142 0.9992 0.595559805
81 3.13323682955 0.99918 0.607267954
82 3.13377064585 0.99916 0.601451841
83 3.16805412229 0.99926 0.597697363
84 3.13817462562 0.9992 0.591965472
85 3.18121570285 0.99928 0.596034157
86 3.15497174302 0.99919 0.595092823
87 3.13729879867 0.99919 0.59431517
88 3.1550859343 0.99916 0.594251994
89 3.13808027907 0.99923 0.613956858
90 3.15595604645 0.99903 0.641983143
91 3.16170634356 0.99919 0.607957393
92 3.11270586028 0.99907 1.746926094
93 3.11703176864 0.99913 0.602643974
94 3.1589296506 0.99907 0.59697074
95 3.16379391301 0.99915 0.596664444
96 3.15151327083 0.99918 0.597545134
97 3.15497735225 0.99901 0.605945766
98 3.16752503226 0.99909 0.595642307
99 3.16730677549 0.99927 0.603700022
