# iter energy acceptance cpu_seconds
0 3.27706502979 0.99877 0.758220383
1 3.23237122942 0.99908 0.752887955
2 3.29929895602 0.99878 0.752094328
3 3.27588650881 0.99895 0.752962492
4 3.19429134053 0.99905 0.756230486
5 3.27154670093 0.99912 0.752332823
6 3.24997389547 0.99903 0.761015863
7 3.22305994651 0.99904 0.751772269
8 3.26366476477 0.99894 0.752364448
9 3.30819036816 0.99908 0.747046628
10 3.2711209782 0.99911 0.754467424
11 3.20430350542 0.9989 1.955275853
12 3.2158631364 0.99898 0.748863921
13 3.2674919112 0.99895 0.758088225
14 3.2284856176 0.99899 0.756540641
15 3.24910983615 0.99895 0.75022671
16 3.250170778 0.99902 0.752990483
17 3.21411291292 0.99891 0.751843633
18 3.23420128925 0.99901 0.749138123
19 3.27868713529 0.99927 0.760750017
20 3.24404154677 0.99897 0.752561137
21 3.20447262818 0.99907 0.764415926
22 3.26253202723 0.99884 0.860434703
23 3.21801309182 0.99901 0.775119609
24 3.24922384496 0.99914 0.843193491
25 3.21326515657 0.99902 1.267238843
26 3.24138771607 0.99921 0.902632987
27 3.23405420844 0.99915 0.785135737
28 3.23800400658 0.99902 0.767931359
29 3.23368584268 0.99906 0.782253407
30 3.22962230881 0.99909 0.761409274
31 3.22770002372 0.9989 0.760312739
32 3.22112980608 0.99927 0.73121138
33 3.21992879558 0.99887 0.736813811
34 3.19139766514 0.99922 0.730195144
35 3.18003935751 0.99907 0.729338653
36 3.23849298003 0.9991 0.738242091
37 3.21509146859 0.99913 0.740365027
38 3.1984869583 0.99908 0.751488596
39 3.15044207578 0.999 0.771367623
40 3.17278762264 0.99903 0.758464793
41 3.19833238951 0.99913 0.756569277
42 3.20107225465 0.99905 0.763594247
43 3.20653472443 0.99921 0.774675287
44 3.17435539989 0.99897 0.761815792
45 3.14160776777 0.99902 0.763987232
46 3.20048248859 0.99906 0.761125649
47 3.19114211869 0.99899 0.763827945
48 3.19603878826 0.99932 0.768537375
49 3.16352294057 0.99921 0.759856682
50 3.15911951519 0.99914 2.219434903
51 3.16070188767 0.99916 0.774744299
52 3.13965941679 0.99922 0.776358212
53 3.19262264439 0.99919 0.786598193
54 3.16286275027 0.99917 0.780686285
55 3.15056995601 0.99914 0.789366125
56 3.14854900886 0.9992 0.789466522
57 3.20245733545 0.99925 0.779332376
58 3.2058926416 0.99914 0.782451574
59 3.21231074151 0.99915 0.784002279
60 3.13438211382 0.99922 0.779766757
61 3.14366177261 0.99914 0.957867327
62 3.16734743682 0.99907 0.849920698
63 3.19152031773 0.99909 0.960918547
64 3.19245850447 0.99904 0.845651317
65 3.16792884015 0.99928 0.871057005
66 3.18592134631 0.9991 0.7545881
67 3.15936154331 0.99927 0.755431619
68 3.1656115458 0.99905 0.764211283
69 3.17575720085 0.99912 0.754435175
70 3.15191742546 0.99921 0.751957527
71 3.12559321309 0.99925 0.73708805
72 3.15438582652 0.9991 0.784180718
73 3.20935592405 0.99916 0.992653765
74 3.14393107081 0.99921 0.753311279
75 3.17126915301 0.99917 0.743248678
76 3.15312531663 0.99927 0.735454747
77 3.18901859681 0.99909 0.750041938
78 3.17675322754 0.99908 0.761214286
79 3.17951266368 0.99914 0.764480031
80 3.19351606622 0.99924 0.768449566
81 3.15652061117 0.99916 0.756246014
82 3.15723070267 0.99908 0.760303127
83 3.14030653842 0.99918 0.76122509
84 3.17527575637 0.99922 0.763685371
85 3.19199025763 0.99915 0.764947792
86 3.19516025518 0.99904 0.767284381
87 3.19510134554 0.99893 0.839209193
88 3.18619838677 0.99908 0.763776157
89 3.14553099207 0.99911 0.767053704
90 3.15863845117 0.9991 0.760890185
91 3.22206536589 0.99921 0.790775175
92 3.15117538241 0.99907 0.776876851
93 3.1833454545 0.99918 0.770525861
94 3.18683000305 0.99917 0.772198232
95 3.12257761925 0.99896 0.771296438
96 3.15685024962 0.99906 0.845411823
97 3.14032870212 0.99907 0.818132613
98 3.1662199315 0.99921 0.826112668
99 3.15396165288 0.99898 0.77318249
